CURVE,X,Y
2547,120,37.9
2547,130,39.9
2547,140,42
2547,150,44
2547,160,46.1
2547,170,48.1
2547,180,50
2547,200,54
2547,220,57.8
2547,230,59.8
2547,260,65.5
2547,270,67.3
2547,290,71.1
2547,300,72.9
2547,310,74.8
2547,320,76.6
2547,330,78.5
2547,350,82.1
2538,0,4
2538,10,9
2538,20,11.8
2538,30,14.2
2538,40,16.4
2538,50,18.5
2538,60,20.5
2538,70,24.2
2538,80,29.2
2538,100,33.6
2538,110,35.7
2538,120,37.9
2538,130,39.9
2538,140,42
2538,150,44
2538,160,46.1
2538,170,48.1
2538,180,50
2538,200,54
2538,220,57.8
2538,230,59.8
2538,260,65.5
2538,270,67.3
2538,290,71.1
2538,300,72.9
2538,310,74.8
2538,320,76.6
2538,330,78.5
2538,350,82.1
2507,0,4
2507,10,9
2507,20,11.8
2507,30,14.2
2507,40,16.4
2507,50,18.5
2507,60,20.5
2507,90,26.2
2507,110,29.8
2507,120,31.5
2507,130,33.3
2507,160,38.4
2507,170,40
2507,180,41.7
2507,190,43.3
2507,200,45
2507,250,53
2507,260,54.5
2507,280,57.7
2507,290,59.2
2507,300,60.8
2507,310,62.3
2507,320,63.9
2507,350,68.4
908,0,4
908,10,9
908,20,11.8
908,30,14.2
908,40,16.4
908,50,18.5
908,60,20.5
908,90,26.2
908,110,29.8
908,120,31.5
908,130,33.3
908,160,38.4
908,170,40
908,180,41.7
908,190,43.3
908,200,45
908,250,53
908,260,54.5
908,280,57.7
908,290,59.2
908,300,60.8
908,310,62.3
908,320,63.9
908,350,68.4
1813,0,4
1813,10,9
1813,20,11.8
1813,30,14.2
1813,40,16.4
1813,50,18.5
1813,60,20.5
1813,90,26.2
1813,110,29.8
1813,120,31.5
1813,130,33.3
1813,160,38.4
1813,170,40
1813,180,41.7
1813,190,43.3
1813,200,45
1813,250,53
1813,260,54.5
1813,280,57.7
1813,290,59.2
1813,300,60.8
1813,310,62.3
1813,320,63.9
1813,350,68.4
1132,0,4
1132,10,9
1132,20,11.8
1132,30,14.2
1132,40,16.4
1132,50,20.3
1132,70,24.7
1132,80,26.8
1132,110,32.8
1132,150,40.4
1132,160,42.2
1132,170,44.1
1132,200,49.5
1132,210,51.2
1132,230,54.8
1132,240,56.5
1132,250,58.3
1132,280,63.4
1132,290,65.2
1132,320,70.3
1132,330,71.9
1132,350,75.3
1162,0,4
1162,10,9
1162,20,11.8
1162,30,14.2
1162,40,16.4
1162,50,18.5
1162,60,20.5
1162,70,22.4
1162,80,26.3
1162,90,31.4
1162,100,33.6
1162,110,35.7
1162,120,37.9
1162,130,39.9
1162,140,42
1162,150,44
1162,160,46.1
1162,170,48.1
1162,180,50
1162,200,54
1162,220,57.8
1162,230,59.8
1162,260,65.5
1162,270,67.3
1162,290,71.1
1162,300,72.9
1162,310,74.8
1162,320,76.6
1162,330,78.5
1162,350,82.1
1152,0,4
1152,10,9
1152,20,11.8
1152,30,14.2
1152,40,16.4
1152,50,18.5
1152,60,20.5
1152,70,24.2
1152,80,29.2
1152,100,33.6
1152,110,35.7
1152,120,37.9
1152,130,39.9
1152,140,42
1152,150,44
1152,160,46.1
1152,170,48.1
1152,180,50
1152,200,54
1152,220,57.8
1152,230,59.8
1152,260,65.5
1152,270,67.3
1152,290,71.1
1152,300,72.9
1152,310,74.8
1152,320,76.6
1152,330,78.5
1152,350,82.1
1109,0,4
1109,10,9
1109,20,11.8
1109,30,14.2
1109,40,16.4
1109,50,18.5
1109,60,20.5
1109,90,26.2
1109,110,29.8
1109,120,31.5
1109,130,33.3
1109,160,38.4
1109,170,40
1109,180,41.7
1109,190,43.3
1109,200,45
1109,250,53
1109,260,54.5
1109,280,57.7
1109,290,59.2
1109,300,60.8
1109,310,62.3
1109,320,63.9
1109,350,68.4
1142,0,4
1142,10,9
1142,20,11.8
1142,30,14.2
1142,40,16.4
1142,50,18.5
1142,60,22.1
1142,70,26.9
1142,80,29.2
1142,100,33.6
1142,110,35.7
1142,120,37.9
1142,130,39.9
1142,140,42
1142,150,44
1142,160,46.1
1142,170,48.1
1142,180,50
1142,200,54
1142,220,57.8
1142,230,59.8
1142,260,65.5
1142,270,67.3
1142,290,71.1
1142,300,72.9
1142,310,74.8
1142,320,76.6
1142,330,78.5
1142,350,82.1
1059,0,4
1059,10,9
1059,20,11.8
1059,30,14.2
1059,40,16.4
1059,50,18.5
1059,60,20.5
1059,90,26.2
1059,110,29.8
1059,120,31.5
1059,130,33.3
1059,160,38.4
1059,170,40
1059,180,41.7
1059,190,43.3
1059,200,45
1059,250,53
1059,260,54.5
1059,280,57.7
1059,290,59.2
1059,300,60.8
1059,310,62.3
1059,320,63.9
1059,350,68.4
632,0,4
632,10,9
632,20,11.8
632,30,14.2
632,40,16.4
632,50,18.5
632,60,20.5
632,90,26.2
632,110,29.8
632,120,31.5
632,130,33.3
632,160,38.4
632,170,40
632,180,41.7
632,190,43.3
632,200,45
632,250,53
632,260,54.5
632,280,57.7
632,290,59.2
632,300,60.8
632,310,62.3
632,320,63.9
632,350,68.4
1826,0,5.3
1826,1,5.3
1826,10,9
1826,20,11.8
1826,30,14.2
1826,40,16.4
1826,50,18.5
1826,60,20.5
1826,90,26.2
1826,110,29.8
1826,120,31.5
1826,130,33.3
1826,160,38.4
1826,170,40
1826,180,41.7
1826,190,43.3
1826,200,45
1826,250,53
1826,260,54.5
1826,280,57.7
1826,290,59.2
1826,299,60.6
1809,0,5.3
1809,1,5.3
1809,10,9
1809,20,11.8
1809,30,14.2
1809,40,16.4
1809,50,18.5
1809,60,20.5
1809,90,26.2
1809,110,29.8
1809,120,31.5
1809,130,33.3
1809,160,38.4
1809,170,40
1809,180,41.7
1809,190,43.3
1809,200,45
1809,250,53
1809,260,54.5
1809,280,57.7
1809,290,59.2
1809,299,60.6
311,0,4
311,10,9
311,20,11.8
311,30,14.2
311,40,16.4
311,50,18.5
311,60,20.5
311,90,26.2
311,110,29.8
311,120,31.5
311,130,33.3
311,160,38.4
311,170,40
311,180,41.7
311,190,43.3
311,200,45
311,250,53
311,260,54.5
311,280,57.7
311,290,59.2
311,300,60.8
311,310,62.3
311,320,63.9
311,350,68.4
998,0,4
998,10,9
998,20,11.8
998,30,14.2
998,40,16.4
998,50,18.5
998,60,20.5
998,90,26.2
998,110,29.8
998,120,31.5
998,130,33.3
998,160,38.4
998,170,40
998,180,41.7
998,190,43.3
998,200,45
998,250,53
998,260,54.5
998,280,57.7
998,290,59.2
998,300,60.8
998,310,62.3
998,320,63.9
998,350,68.4
3377,0,4
3377,10,9
3377,20,11.8
3377,30,14.2
3377,40,16.4
3377,50,18.5
3377,60,20.5
3377,90,26.2
3377,110,29.8
3377,120,31.5
3377,130,33.3
3377,160,38.4
3377,170,40
3377,180,41.7
3377,190,43.3
3377,200,45
3377,250,53
3377,260,54.5
3377,280,57.7
3377,290,59.2
3377,300,60.8
3377,310,62.3
3377,320,63.9
3377,350,68.4
1863,0,4
1863,10,9
1863,20,11.8
1863,30,14.2
1863,40,16.4
1863,50,20.3
1863,70,24.7
1863,80,26.8
1863,110,32.8
1863,150,40.4
1863,160,42.2
1863,170,44.1
1863,200,49.5
1863,210,51.2
1863,230,54.8
1863,240,56.5
1863,250,58.3
1863,280,63.4
1863,290,65.2
1863,320,70.3
1863,330,71.9
1863,350,75.3
1872,0,4
1872,10,9
1872,20,11.8
1872,30,14.2
1872,40,16.4
1872,50,18.5
1872,60,22.1
1872,70,26.9
1872,80,29.2
1872,100,33.6
1872,110,35.7
1872,120,37.9
1872,130,39.9
1872,140,42
1872,150,44
1872,160,46.1
1872,170,48.1
1872,180,50
1872,200,54
1872,220,57.8
1872,230,59.8
1872,260,65.5
1872,270,67.3
1872,290,71.1
1872,300,72.9
1872,310,74.8
1872,320,76.6
1872,330,78.5
1872,350,82.1
1885,0,4
1885,10,9
1885,20,11.8
1885,30,14.2
1885,40,16.4
1885,50,18.5
1885,60,20.5
1885,70,22.4
1885,80,26.3
1885,90,31.4
1885,100,33.6
1885,110,35.7
1885,120,37.9
1885,130,39.9
1885,140,42
1885,150,44
1885,160,46.1
1885,170,48.1
1885,180,50
1885,200,54
1885,220,57.8
1885,230,59.8
1885,260,65.5
1885,270,67.3
1885,290,71.1
1885,300,72.9
1885,310,74.8
1885,320,76.6
1885,330,78.5
1885,350,82.1
1878,0,4
1878,10,9
1878,20,11.8
1878,30,14.2
1878,40,16.4
1878,50,18.5
1878,60,20.5
1878,70,24.2
1878,80,29.2
1878,100,33.6
1878,110,35.7
1878,120,37.9
1878,130,39.9
1878,140,42
1878,150,44
1878,160,46.1
1878,170,48.1
1878,180,50
1878,200,54
1878,220,57.8
1878,230,59.8
1878,260,65.5
1878,270,67.3
1878,290,71.1
1878,300,72.9
1878,310,74.8
1878,320,76.6
1878,330,78.5
1878,350,82.1
1854,0,4
1854,10,9
1854,20,11.8
1854,30,14.2
1854,40,16.4
1854,50,18.5
1854,60,20.5
1854,90,26.2
1854,110,29.8
1854,120,31.5
1854,130,33.3
1854,160,38.4
1854,170,40
1854,180,41.7
1854,190,43.3
1854,200,45
1854,250,53
1854,260,54.5
1854,280,57.7
1854,290,59.2
1854,300,60.8
1854,310,62.3
1854,320,63.9
1854,350,68.4
666,0,4
666,10,9
666,20,11.8
666,30,14.2
666,40,16.4
666,50,18.5
666,60,20.5
666,90,26.2
666,110,29.8
666,120,31.5
666,130,33.3
666,160,38.4
666,170,40
666,180,41.7
666,190,43.3
666,200,45
666,250,53
666,260,54.5
666,280,57.7
666,290,59.2
666,300,60.8
666,310,62.3
666,320,63.9
666,350,68.4
3111,0,4
3111,10,9
3111,20,11.8
3111,30,14.2
3111,40,16.4
3111,50,18.5
3111,60,20.5
3111,90,26.2
3111,110,29.8
3111,120,31.5
3111,130,33.3
3111,160,38.4
3111,170,40
3111,180,41.7
3111,190,43.3
3111,200,45
3111,250,53
3111,260,54.5
3111,280,57.7
3111,290,59.2
3111,300,60.8
3111,310,62.3
3111,320,63.9
3111,350,68.4
3027,0,4
3027,10,9
3027,20,11.8
3027,30,14.2
3027,40,16.4
3027,50,18.5
3027,60,20.5
3027,90,26.2
3027,110,29.8
3027,120,31.5
3027,130,33.3
3027,160,38.4
3027,170,40
3027,180,41.7
3027,190,43.3
3027,200,45
3027,250,53
3027,260,54.5
3027,280,57.7
3027,290,59.2
3027,300,60.8
3027,310,62.3
3027,320,63.9
3027,350,68.4
1831,0,4
1831,10,9
1831,20,11.8
1831,30,14.2
1831,40,16.4
1831,50,18.5
1831,60,20.5
1831,90,26.2
1831,110,29.8
1831,120,31.5
1831,130,33.3
1831,160,38.4
1831,170,40
1831,180,41.7
1831,190,43.3
1831,200,45
1831,250,53
1831,260,54.5
1831,280,57.7
1831,290,59.2
1831,300,60.8
1831,310,62.3
1831,320,63.9
1831,350,68.4
1481,0,4
1481,10,9
1481,20,11.8
1481,30,14.2
1481,40,16.4
1481,50,18.5
1481,60,20.5
1481,90,26.2
1481,110,29.8
1481,120,31.5
1481,130,33.3
1481,160,38.4
1481,170,40
1481,180,41.7
1481,190,43.3
1481,200,45
1481,250,53
1481,260,54.5
1481,280,57.7
1481,290,59.2
1481,300,60.8
1481,310,62.3
1481,320,63.9
1481,350,68.4
3268,0,4
3268,10,9
3268,20,11.8
3268,30,14.2
3268,40,16.4
3268,50,20.3
3268,70,24.7
3268,80,26.8
3268,110,32.8
3268,150,40.4
3268,160,42.2
3268,170,44.1
3268,200,49.5
3268,210,51.2
3268,230,54.8
3268,240,56.5
3268,250,58.3
3268,280,63.4
3268,290,65.2
3268,320,70.3
3268,330,71.9
3268,350,75.3
3277,0,4
3277,10,9
3277,20,11.8
3277,30,14.2
3277,40,16.4
3277,50,18.5
3277,60,22.1
3277,70,26.9
3277,80,29.2
3277,100,33.6
3277,110,35.7
3277,120,37.9
3277,130,39.9
3277,140,42
3277,150,44
3277,160,46.1
3277,170,48.1
3277,180,50
3277,200,54
3277,220,57.8
3277,230,59.8
3277,260,65.5
3277,270,67.3
3277,290,71.1
3277,300,72.9
3277,310,74.8
3277,320,76.6
3277,330,78.5
3277,350,82.1
3295,0,4
3295,10,9
3295,20,11.8
3295,30,14.2
3295,40,16.4
3295,50,18.5
3295,60,20.5
3295,70,22.4
3295,80,26.3
3295,90,31.4
3295,100,33.6
3295,110,35.7
3295,120,37.9
3295,130,39.9
3295,140,42
3295,150,44
3295,160,46.1
3295,170,48.1
3295,180,50
3295,200,54
3295,220,57.8
3295,230,59.8
3295,260,65.5
3295,270,67.3
3295,290,71.1
3295,300,72.9
3295,310,74.8
3295,320,76.6
3295,330,78.5
3295,350,82.1
3286,0,4
3286,10,9
3286,20,11.8
3286,30,14.2
3286,40,16.4
3286,50,18.5
3286,60,20.5
3286,70,24.2
3286,80,29.2
3286,100,33.6
3286,110,35.7
3286,120,37.9
3286,130,39.9
3286,140,42
3286,150,44
3286,160,46.1
3286,170,48.1
3286,180,50
3286,200,54
3286,220,57.8
3286,230,59.8
3286,260,65.5
3286,270,67.3
3286,290,71.1
3286,300,72.9
3286,310,74.8
3286,320,76.6
3286,330,78.5
3286,350,82.1
3257,0,4
3257,10,9
3257,20,11.8
3257,30,14.2
3257,40,16.4
3257,50,18.5
3257,60,20.5
3257,90,26.2
3257,110,29.8
3257,120,31.5
3257,130,33.3
3257,160,38.4
3257,170,40
3257,180,41.7
3257,190,43.3
3257,200,45
3257,250,53
3257,260,54.5
3257,280,57.7
3257,290,59.2
3257,300,60.8
3257,310,62.3
3257,320,63.9
3257,350,68.4
1175,0,4
1175,10,9
1175,20,11.8
1175,30,14.2
1175,40,16.4
1175,50,18.5
1175,60,20.5
1175,90,26.2
1175,110,29.8
1175,120,31.5
1175,130,33.3
1175,160,38.4
1175,170,40
1175,180,41.7
1175,190,43.3
1175,200,45
1175,250,53
1175,260,54.5
1175,280,57.7
1175,290,59.2
1175,300,60.8
1175,310,62.3
1175,320,63.9
1175,350,68.4
3010,0,4
3010,10,9
3010,20,11.8
3010,30,14.2
3010,40,16.4
3010,50,18.5
3010,60,20.5
3010,90,26.2
3010,110,29.8
3010,120,31.5
3010,130,33.3
3010,160,38.4
3010,170,40
3010,180,41.7
3010,190,43.3
3010,200,45
3010,250,53
3010,260,54.5
3010,280,57.7
3010,290,59.2
3010,300,60.8
3010,310,62.3
3010,320,63.9
3010,350,68.4
2646,0,4
2646,10,9
2646,20,11.8
2646,30,14.2
2646,40,16.4
2646,50,20.3
2646,70,24.7
2646,80,26.8
2646,110,32.8
2646,150,40.4
2646,160,42.2
2646,170,44.1
2646,200,49.5
2646,210,51.2
2646,230,54.8
2646,240,56.5
2646,250,58.3
2646,280,63.4
2646,290,65.2
2646,320,70.3
2646,330,71.9
2646,350,75.3
866,0,4
866,10,9
866,20,11.8
866,30,14.2
866,40,16.4
866,50,20.3
866,70,24.7
866,80,26.8
866,110,32.8
866,150,40.4
866,160,42.2
866,170,44.1
866,200,49.5
866,210,51.2
866,230,54.8
866,240,56.5
866,250,58.3
866,280,63.4
866,290,65.2
866,320,70.3
866,330,71.9
866,350,75.3
1021,0,4
1021,10,9
1021,20,11.8
1021,30,14.2
1021,40,16.4
1021,50,20.3
1021,70,24.7
1021,80,26.8
1021,110,32.8
1021,150,40.4
1021,160,42.2
1021,170,44.1
1021,200,49.5
1021,210,51.2
1021,230,54.8
1021,240,56.5
1021,250,58.3
1021,280,63.4
1021,290,65.2
1021,320,70.3
1021,330,71.9
1021,350,75.3
197,0,4
197,10,9
197,20,11.8
197,30,14.2
197,40,16.4
197,50,20.3
197,70,24.7
197,80,26.8
197,110,32.8
197,150,40.4
197,160,42.2
197,170,44.1
197,200,49.5
197,210,51.2
197,230,54.8
197,240,56.5
197,250,58.3
197,280,63.4
197,290,65.2
197,320,70.3
197,330,71.9
197,350,75.3
2244,0,4
2244,10,9
2244,20,11.8
2244,30,14.2
2244,40,16.4
2244,50,18.5
2244,60,20.5
2244,90,26.2
2244,110,29.8
2244,120,31.5
2244,130,33.3
2244,160,38.4
2244,170,40
2244,180,41.7
2244,190,43.3
2244,200,45
2244,250,53
2244,260,54.5
2244,280,57.7
2244,290,59.2
2244,300,60.8
2244,310,62.3
2244,320,63.9
2244,350,68.4
2655,0,4
2655,10,9
2655,20,11.8
2655,30,14.2
2655,40,16.4
2655,50,18.5
2655,60,22.1
2655,70,26.9
2655,80,29.2
2655,100,33.6
2655,110,35.7
2655,120,37.9
2655,130,39.9
2655,140,42
2655,150,44
2655,160,46.1
2655,170,48.1
2655,180,50
2655,200,54
2655,220,57.8
2655,230,59.8
2655,260,65.5
2655,270,67.3
2655,290,71.1
2655,300,72.9
2655,310,74.8
2655,320,76.6
2655,330,78.5
2655,350,82.1
1028,0,4
1028,10,9
1028,20,11.8
1028,30,14.2
1028,40,16.4
1028,50,18.5
1028,60,22.1
1028,70,26.9
1028,80,29.2
1028,100,33.6
1028,110,35.7
1028,120,37.9
1028,130,39.9
1028,140,42
1028,150,44
1028,160,46.1
1028,170,48.1
1028,180,50
1028,200,54
1028,220,57.8
1028,230,59.8
1028,260,65.5
1028,270,67.3
1028,290,71.1
1028,300,72.9
1028,310,74.8
1028,320,76.6
1028,330,78.5
1028,350,82.1
875,0,4
875,10,9
875,20,11.8
875,30,14.2
875,40,16.4
875,50,18.5
875,60,22.1
875,70,26.9
875,80,29.2
875,100,33.6
875,110,35.7
875,120,37.9
875,130,39.9
875,140,42
875,150,44
875,160,46.1
875,170,48.1
875,180,50
875,200,54
875,220,57.8
875,230,59.8
875,260,65.5
875,270,67.3
875,290,71.1
875,300,72.9
875,310,74.8
875,320,76.6
875,330,78.5
875,350,82.1
207,0,4
207,10,9
207,20,11.8
207,30,14.2
207,40,16.4
207,50,18.5
207,60,22.1
207,70,26.9
207,80,29.2
207,100,33.6
207,110,35.7
207,120,37.9
207,130,39.9
207,140,42
207,150,44
207,160,46.1
207,170,48.1
207,180,50
207,200,54
207,220,57.8
207,230,59.8
207,260,65.5
207,270,67.3
207,290,71.1
207,300,72.9
207,310,74.8
207,320,76.6
207,330,78.5
207,350,82.1
2664,0,4
2664,10,9
2664,20,11.8
2664,30,14.2
2664,40,16.4
2664,50,18.5
2664,60,20.5
2664,70,24.2
2664,80,29.2
2664,100,33.6
2664,110,35.7
2664,120,37.9
2664,130,39.9
2664,140,42
2664,150,44
2664,160,46.1
2664,170,48.1
2664,180,50
2664,200,54
2664,220,57.8
2664,230,59.8
2664,260,65.5
2664,270,67.3
2664,290,71.1
2664,300,72.9
2664,310,74.8
2664,320,76.6
2664,330,78.5
2664,350,82.1
1046,0,4
1046,10,9
1046,20,11.8
1046,30,14.2
1046,40,16.4
1046,50,18.5
1046,60,20.5
1046,70,22.4
1046,80,26.3
1046,90,31.4
1046,100,33.6
1046,110,35.7
1046,120,37.9
1046,130,39.9
1046,140,42
1046,150,44
1046,160,46.1
1046,170,48.1
1046,180,50
1046,200,54
1046,220,57.8
1046,230,59.8
1046,260,65.5
1046,270,67.3
1046,290,71.1
1046,300,72.9
1046,310,74.8
1046,320,76.6
1046,330,78.5
1046,350,82.1
893,0,4
893,10,9
893,20,11.8
893,30,14.2
893,40,16.4
893,50,18.5
893,60,20.5
893,70,22.4
893,80,26.3
893,90,31.4
893,100,33.6
893,110,35.7
893,120,37.9
893,130,39.9
893,140,42
893,150,44
893,160,46.1
893,170,48.1
893,180,50
893,200,54
893,220,57.8
893,230,59.8
893,260,65.5
893,270,67.3
893,290,71.1
893,300,72.9
893,310,74.8
893,320,76.6
893,330,78.5
893,350,82.1
227,0,4
227,10,9
227,20,11.8
227,30,14.2
227,40,16.4
227,50,18.5
227,60,20.5
227,70,22.4
227,80,26.3
227,90,31.4
227,100,33.6
227,110,35.7
227,120,37.9
227,130,39.9
227,140,42
227,150,44
227,160,46.1
227,170,48.1
227,180,50
227,200,54
227,220,57.8
227,230,59.8
227,260,65.5
227,270,67.3
227,290,71.1
227,300,72.9
227,310,74.8
227,320,76.6
227,330,78.5
227,350,82.1
2637,0,4
2637,10,9
2637,20,11.8
2637,30,14.2
2637,40,16.4
2637,50,18.5
2637,60,20.5
2637,90,26.2
2637,110,29.8
2637,120,31.5
2637,130,33.3
2637,160,38.4
2637,170,40
2637,180,41.7
2637,190,43.3
2637,200,45
2637,250,53
2637,260,54.5
2637,280,57.7
2637,290,59.2
2637,300,60.8
2637,310,62.3
2637,320,63.9
2637,350,68.4
3078,0,4
3078,10,9
3078,20,11.8
3078,30,14.2
3078,40,16.4
3078,50,18.5
3078,60,20.5
3078,90,26.2
3078,110,29.8
3078,120,31.5
3078,130,33.3
3078,160,38.4
3078,170,40
3078,180,41.7
3078,190,43.3
3078,200,45
3078,250,53
3078,260,54.5
3078,280,57.7
3078,290,59.2
3078,300,60.8
3078,310,62.3
3078,320,63.9
3078,350,68.4
2276,0,4
2276,10,9
2276,20,11.8
2276,30,14.2
2276,40,16.4
2276,50,18.5
2276,60,20.5
2276,90,26.2
2276,110,29.8
2276,120,31.5
2276,130,33.3
2276,160,38.4
2276,170,40
2276,180,41.7
2276,190,43.3
2276,200,45
2276,250,53
2276,260,54.5
2276,280,57.7
2276,290,59.2
2276,300,60.8
2276,310,62.3
2276,320,63.9
2276,350,68.4
1037,0,4
1037,10,9
1037,20,11.8
1037,30,14.2
1037,40,16.4
1037,50,18.5
1037,60,20.5
1037,70,24.2
1037,80,29.2
1037,100,33.6
1037,110,35.7
1037,120,37.9
1037,130,39.9
1037,140,42
1037,150,44
1037,160,46.1
1037,170,48.1
1037,180,50
1037,200,54
1037,220,57.8
1037,230,59.8
1037,260,65.5
1037,270,67.3
1037,290,71.1
1037,300,72.9
1037,310,74.8
1037,320,76.6
1037,330,78.5
1037,350,82.1
884,0,4
884,10,9
884,20,11.8
884,30,14.2
884,40,16.4
884,50,18.5
884,60,20.5
884,70,24.2
884,80,29.2
884,100,33.6
884,110,35.7
884,120,37.9
884,130,39.9
884,140,42
884,150,44
884,160,46.1
884,170,48.1
884,180,50
884,200,54
884,220,57.8
884,230,59.8
884,260,65.5
884,270,67.3
884,290,71.1
884,300,72.9
884,310,74.8
884,320,76.6
884,330,78.5
884,350,82.1
217,0,4
217,10,9
217,20,11.8
217,30,14.2
217,40,16.4
217,50,18.5
217,60,20.5
217,70,24.2
217,80,29.2
217,100,33.6
217,110,35.7
217,120,37.9
217,130,39.9
217,140,42
217,150,44
217,160,46.1
217,170,48.1
217,180,50
217,200,54
217,220,57.8
217,230,59.8
217,260,65.5
217,270,67.3
217,290,71.1
217,300,72.9
217,310,74.8
217,320,76.6
217,330,78.5
217,350,82.1
3394,0,4
3394,10,9
3394,20,11.8
3394,30,14.2
3394,40,16.4
3394,50,18.5
3394,60,20.5
3394,90,26.2
3394,110,29.8
3394,120,31.5
3394,130,33.3
3394,160,38.4
3394,170,40
3394,180,41.7
3394,190,43.3
3394,200,45
3394,250,53
3394,260,54.5
3394,280,57.7
3394,290,59.2
3394,300,60.8
3394,310,62.3
3394,320,63.9
3394,350,68.4
2946,0,4
2946,10,9
2946,20,11.8
2946,30,14.2
2946,40,16.4
2946,50,18.5
2946,60,20.5
2946,90,26.2
2946,110,29.8
2946,120,31.5
2946,130,33.3
2946,160,38.4
2946,170,40
2946,180,41.7
2946,190,43.3
2946,200,45
2946,250,53
2946,260,54.5
2946,280,57.7
2946,290,59.2
2946,300,60.8
2946,310,62.3
2946,320,63.9
2946,350,68.4
851,0,4
851,10,9
851,20,11.8
851,30,14.2
851,40,16.4
851,50,18.5
851,60,20.5
851,90,26.2
851,110,29.8
851,120,31.5
851,130,33.3
851,160,38.4
851,170,40
851,180,41.7
851,190,43.3
851,200,45
851,250,53
851,260,54.5
851,280,57.7
851,290,59.2
851,300,60.8
851,310,62.3
851,320,63.9
851,350,68.4
1075,0,4
1075,10,9
1075,20,11.8
1075,30,14.2
1075,40,16.4
1075,50,18.5
1075,60,20.5
1075,90,26.2
1075,110,29.8
1075,120,31.5
1075,130,33.3
1075,160,38.4
1075,170,40
1075,180,41.7
1075,190,43.3
1075,200,45
1075,250,53
1075,260,54.5
1075,280,57.7
1075,290,59.2
1075,300,60.8
1075,310,62.3
1075,320,63.9
1075,350,68.4
490,0,4
490,10,9
490,20,11.8
490,30,14.2
490,40,16.4
490,50,18.5
490,60,20.5
490,90,26.2
490,110,29.8
490,120,31.5
490,130,33.3
490,160,38.4
490,170,40
490,180,41.7
490,190,43.3
490,200,45
490,250,53
490,260,54.5
490,280,57.7
490,290,59.2
490,300,60.8
490,310,62.3
490,320,63.9
490,350,68.4
1012,0,4
1012,10,9
1012,20,11.8
1012,30,14.2
1012,40,16.4
1012,50,18.5
1012,60,20.5
1012,90,26.2
1012,110,29.8
1012,120,31.5
1012,130,33.3
1012,160,38.4
1012,170,40
1012,180,41.7
1012,190,43.3
1012,200,45
1012,250,53
1012,260,54.5
1012,280,57.7
1012,290,59.2
1012,300,60.8
1012,310,62.3
1012,320,63.9
1012,350,68.4
3506,0,4
3506,10,9
3506,20,11.8
3506,30,14.2
3506,40,16.4
3506,50,18.5
3506,60,20.5
3506,90,26.2
3506,110,29.8
3506,120,31.5
3506,130,33.3
3506,160,38.4
3506,170,40
3506,180,41.7
3506,190,43.3
3506,200,45
3506,250,53
3506,260,54.5
3506,280,57.7
3506,290,59.2
3506,300,60.8
3506,310,62.3
3506,320,63.9
3506,350,68.4
179,0,4
179,10,9
179,20,11.8
179,30,14.2
179,40,16.4
179,50,18.5
179,60,20.5
179,90,26.2
179,110,29.8
179,120,31.5
179,130,33.3
179,160,38.4
179,170,40
179,180,41.7
179,190,43.3
