CURVE,X,Y
272,100,181.9
272,110,205.9
272,120,227.1
272,130,245.3
272,150,277.5
272,160,293.2
272,170,306.4
272,180,318.3
272,190,328.8
272,200,338.4
272,210,347.3
272,220,355.6
272,230,363.1
272,240,369.9
272,250,376
272,260,381.5
272,270,386.7
272,280,391
272,290,394.7
269,99,0
269,100,116.3
269,110,131.6
269,120,145.2
269,130,156.7
269,150,177.5
269,160,187.3
269,170,196
269,180,203.5
269,190,210.1
269,200,216.3
269,210,222.1
269,220,227.3
269,230,232.1
269,240,236.5
269,250,240.3
269,260,243.9
269,270,247.1
269,280,249.9
269,290,252.4
44,99,0
44,100,87
44,110,96.6
44,120,105.7
44,130,113.9
44,140,121.3
389,99,0
389,100,203.6
389,110,231.1
389,120,255.6
389,130,276.8
389,140,295.4
389,150,313.2
389,160,331.1
389,170,346.7
389,180,360.8
389,190,372.7
389,200,383.6
389,210,393.9
389,220,403.2
389,230,411.8
389,240,419.7
389,250,426.9
389,260,433.2
389,270,438.9
389,280,444.2
389,290,448.5
373,99,0
373,100,298.4
373,110,338.8
373,120,374.9
373,130,405.9
373,140,433
373,150,459.3
373,160,485.2
373,170,508.5
373,180,528.9
373,190,546.5
373,200,562.5
373,210,577.5
373,220,591.3
373,230,603.9
373,240,615.4
373,250,626
373,260,635.3
373,270,643.6
373,280,651.3
373,290,657.7
299,99,0
299,100,217
299,110,245.6
299,120,270.8
299,130,292.4
299,140,311.6
299,150,331.3
299,160,349.4
299,170,365.7
299,180,379.6
299,190,392
299,200,403.4
299,210,414.2
299,220,424
299,230,432.9
299,240,441.1
299,250,448.3
299,260,454.8
299,270,461
299,280,466.1
299,290,470.8
275,99,0
275,100,318.1
275,110,360
275,120,397.2
275,130,428.7
275,150,485.5
275,160,512.3
275,170,536
275,180,556.5
275,190,574.7
275,200,591.6
275,210,607.4
275,220,621.7
275,230,634.8
275,240,646.8
275,250,657.3
275,260,667
275,270,676
275,280,683.5
275,290,690.3
278,99,0
278,200,0
278,201,1
50,99,0
50,140,0
50,141,1
277,99,0
277,120,0
277,121,1
277,200,1
277,201,0
49,99,0
49,120,0
49,121,1
49,140,1
49,141,0
46,99,0
46,100,641.9
46,110,713
46,120,779.7
46,130,840.6
46,140,895.2
43,99,0
43,100,304.4
43,110,338.1
43,120,369.8
43,130,398.6
43,140,424.5
42,99,0
42,100,195.7
42,110,217.4
42,120,237.7
42,130,256.3
42,140,272.9
41,99,0
41,100,43.5
41,110,48.3
41,120,52.8
41,130,57
41,140,60.7
21,0,1
28,0,1
28,5,1
28,6,0
2,0,1
8,0,1
8,5,1
8,6,0
4,0,0
474,0,0
474,1,0
474,10,0.1
474,20,3
474,30,14.8
474,40,40.4
474,50,79.5
474,60,129.2
474,70,183.2
474,80,238
474,90,291.7
474,100,341.9
474,110,387.7
474,120,428.2
474,130,462.7
474,140,491.2
474,150,513.7
474,160,530.6
474,170,541.9
474,180,548.4
474,190,550.3
474,200,547.4
474,210,542.6
474,220,539.2
474,230,535.4
474,240,531.8
474,250,528.4
474,260,524.4
474,270,520.8
474,280,517.1
474,290,513.3
474,299,510.1
471,0,0
471,1,0
471,10,0.1
471,20,2
471,30,9.5
471,40,25.8
471,50,50.9
471,60,82.5
471,70,117
471,80,152.2
471,90,186.4
471,100,218.6
471,110,247.8
471,120,273.6
471,130,295.7
471,140,313.9
471,150,328.4
471,160,339.1
471,170,346.4
471,180,350.5
471,190,351.7
471,200,349.9
471,210,346.8
471,220,344.6
471,230,342.2
471,240,339.9
471,250,337.5
471,260,335.2
471,270,332.8
471,280,330.5
471,290,328.1
471,299,326
806,0,0
806,1,0
806,10,0.2
806,20,3.7
806,30,17.7
806,40,48
806,50,94.8
806,60,154
806,70,218.3
806,80,283.7
806,90,347.6
806,100,407.7
806,110,462.2
806,120,510.5
806,130,551.6
806,140,585.6
806,150,612.5
806,160,632.6
806,170,646.4
806,180,653.8
806,190,656
806,200,652.8
806,210,647.1
806,220,642.9
806,230,638.5
806,240,633.9
806,260,625.3
806,270,620.8
806,280,616.6
806,290,612.2
806,299,608.1
809,0,0
809,1,0
809,10,0.2
809,20,5.4
809,30,26.1
809,40,70.6
809,50,139.1
809,60,225.8
809,70,320.1
809,80,416.2
809,90,509.9
809,100,597.8
809,110,677.8
809,120,748.4
809,130,808.8
809,140,858.7
809,150,898.2
809,160,927.6
809,170,947.5
809,180,958.7
809,190,961.9
809,200,957.1
809,210,948.6
809,220,942.6
809,230,936.1
809,250,923.3
809,260,916.8
809,280,904
809,290,897.5
809,299,891.7
477,0,0
477,1,0
477,10,0.2
477,20,5.4
477,30,26.1
477,40,70.6
477,50,139.1
477,60,225.8
477,70,320.1
477,80,416.2
477,90,509.9
477,100,597.8
477,110,677.8
477,120,748.4
477,130,808.8
477,140,858.7
477,150,898.2
477,160,927.6
477,170,947.5
477,180,958.7
477,190,961.9
477,200,957.1
477,210,948.6
477,220,942.6
477,230,936.1
477,250,923.3
477,260,916.8
477,280,904
477,290,897.5
477,299,891.7
543,0,0
543,1,0
543,10,0.2
543,20,0.9
543,30,2
543,40,3.3
543,50,4.8
543,60,6.2
543,70,7.7
543,80,9.1
543,90,10.4
543,100,11.6
543,110,12.7
543,120,13.6
543,130,14.3
543,140,14.9
543,160,15.7
543,180,15.9
543,190,15.9
543,200,15.7
543,210,15.6
543,220,15.6
543,280,15
543,290,15
543,299,14.9
861,0,0
861,1,0
861,10,0.2
861,20,0.7
861,30,1.5
861,50,3.7
861,60,5
861,80,7.4
861,100,9.4
861,110,10.3
861,130,11.7
861,150,12.5
861,170,12.9
861,190,12.9
861,220,12.6
861,230,12.6
861,270,12.2
861,280,12.2
861,290,12.1
861,299,12
816,0,0
816,1,0
816,10,0.2
816,20,1
816,30,2.1
816,40,3.5
816,50,5.2
816,60,6.8
816,70,8.5
816,80,10.1
816,90,11.6
816,100,13
816,110,14.2
816,120,15.2
816,130,16
816,140,16.7
816,150,17.2
816,160,17.5
816,170,17.7
816,180,17.8
816,190,17.7
816,200,17.5
816,210,17.4
816,220,17.4
816,240,17.2
816,250,17
816,290,16.6
816,299,16.5
696,0,0
696,1,0
696,10,0.2
696,20,2.5
696,30,8.9
696,40,19.9
696,50,34.5
696,60,50.9
696,70,67.7
696,80,84
696,90,99.1
696,100,112.5
696,110,124.1
696,120,133.6
696,130,141.1
696,140,146.6
696,150,150.2
696,160,152
696,170,152.3
696,180,151.3
696,190,149
696,200,145.7
696,210,141.6
696,220,136.8
696,230,131.5
696,240,127.4
696,250,126.5
696,260,129.1
696,290,126.7
696,299,126
400,0,0
400,1,0
400,10,0.2
400,20,0.9
400,30,2
400,40,3.2
400,50,4.7
400,60,6.1
400,70,7.6
400,80,8.9
400,90,10.2
400,100,11.4
400,110,12.4
400,120,13.3
400,130,14
400,140,14.6
400,150,15
400,160,15.3
400,170,15.5
400,180,15.6
400,210,15.3
400,220,15.3
400,280,14.7
400,290,14.7
400,299,14.6
761,0,0
761,1,0
761,10,0.2
761,20,4.4
761,30,19.9
761,40,51.3
761,50,96.4
761,60,150.6
761,70,206.1
761,80,259.4
761,90,308
761,100,350.6
761,110,386.2
761,120,414.4
761,130,435.5
761,140,449.8
761,150,457.9
761,160,460.3
761,170,457.7
761,180,451.1
761,190,440.5
761,200,429.6
761,210,422
761,220,420.2
761,240,406.4
761,250,399.6
761,260,393
761,290,372.3
761,299,366.3
351,0,0
351,1,0
351,10,0.2
351,20,3.7
351,30,16.6
351,40,42.9
351,50,81
351,60,126.4
351,70,172.7
351,80,217.6
351,90,258.4
351,100,294.3
351,110,323.9
351,120,347.5
351,130,365.1
351,140,377.2
351,150,384
351,160,386.1
351,170,383.9
351,180,378.2
351,190,369.4
351,200,360.1
351,210,353.8
351,220,352.3
351,240,340.9
351,250,335.1
351,260,329.4
351,270,323.8
351,280,318.1
351,290,312.2
351,299,307.1
758,0,0
758,1,0
758,10,0.1
758,20,1.3
758,30,5.7
758,40,14.7
758,50,27.6
758,60,43
758,70,58.9
758,80,74.1
758,90,88
758,100,100.2
758,110,110.3
758,120,118.4
758,130,124.4
758,140,128.5
758,150,130.8
758,160,131.5
758,170,130.8
758,180,128.8
758,190,125.9
758,200,122.7
758,210,120.6
758,220,120
758,230,118.1
758,240,116.1
758,250,114.2
758,260,112.2
758,270,110.3
758,280,108.3
758,290,106.4
758,299,104.6
697,0,0
697,1,0
697,10,0.1
697,20,1
697,30,3.6
697,40,8
697,50,13.8
697,60,20.4
697,70,27.1
697,80,33.6
697,90,39.6
697,100,45
697,110,49.6
697,120,53.5
697,130,56.4
697,140,58.6
697,150,60.1
697,160,60.8
697,170,60.9
697,180,60.5
697,190,59.6
697,200,58.3
697,210,56.6
697,220,54.7
697,230,52.6
697,240,51
697,250,50.6
697,260,51.6
697,290,50.7
697,299,50.4
582,0,0
582,1,0
582,10,0.1
582,20,1.4
582,30,8.1
582,40,24.3
582,50,51.6
582,60,88
582,70,128.8
582,80,171.2
582,90,213
582,100,252.2
582,110,288.5
582,120,320.6
582,130,348.3
582,140,371.5
582,150,390.1
582,160,404.3
582,170,414.5
582,180,420.5
582,190,423.2
582,200,422.2
582,210,419.4
582,220,417.4
582,240,414
582,250,412
582,290,404.4
582,299,402.9
655,0,0
655,1,0
655,10,0.1
655,40,1
655,90,3
655,100,3.3
655,110,3.7
655,120,4
655,130,4.4
655,150,5
655,160,5.2
655,170,5.5
655,200,6.1
655,210,6.2
655,220,6.4
655,260,6.8
655,270,6.8
655,280,6.9
348,0,0
348,1,0
348,10,0.1
348,20,2.4
348,30,10.8
348,40,27.5
348,50,51.7
348,60,80.7
348,70,110.5
348,80,139
348,90,165.1
348,100,187.9
348,110,207
348,120,222.1
348,130,233.5
348,140,241.1
348,150,245.4
348,160,246.7
348,170,245.3
348,180,241.7
348,190,236.2
348,200,230.3
348,210,226.2
348,220,225.2
348,230,221.6
348,240,217.9
348,250,214.3
348,270,206.9
348,280,203.3
348,290,199.6
348,299,196.3
585,0,0
585,1,0
585,10,0.1
585,20,2.3
585,30,13.9
585,40,42.4
585,50,90.1
585,60,153.7
585,70,225.3
585,80,299.4
585,90,372.2
585,100,441.1
585,110,504.2
585,120,560.4
585,130,608.9
585,140,649.5
585,150,682.1
585,160,707
585,170,724.5
585,180,735.3
585,190,739.9
585,200,738.1
585,210,733.2
585,230,726.8
585,270,713.6
585,280,710.4
585,290,707.1
585,299,704.1
140,0,0
140,1,0
140,10,0.1
140,20,2.3
140,30,13.9
140,40,42.4
140,50,90.1
140,60,153.7
140,70,225.3
140,80,299.4
140,90,372.2
140,100,441.1
140,110,504.2
140,120,560.4
140,130,608.9
140,140,649.5
140,150,682.1
140,160,707
140,170,724.5
140,180,735.3
140,190,739.9
140,200,738.1
140,210,733.2
140,230,726.8
140,270,713.6
140,280,710.4
140,290,707.1
140,299,704.1
137,0,0
137,1,0
137,10,0.1
137,20,1.7
137,30,9.6
137,40,28.9
137,50,61.3
137,60,104.8
137,70,153.6
137,80,204.2
137,90,253.8
137,100,300.9
137,110,343.8
137,120,382.1
137,130,415.3
137,140,442.9
137,150,465.2
137,160,482
137,170,494
137,180,501.5
137,190,504.6
137,200,503.5
137,210,500.1
137,220,497.8
137,230,495.7
137,240,493.4
137,260,489
137,270,486.6
137,280,484.5
137,290,482.1
137,299,480.2
780,0,0
780,1,0
780,10,0.4
780,20,1.9
780,30,4.2
780,40,7
780,60,13.4
780,70,16.7
780,80,19.7
780,90,22.6
780,100,25.2
780,110,27.4
780,120,29.4
780,130,30.9
780,140,32.1
780,150,33
780,160,33.6
780,170,33.9
780,180,34
780,190,33.8
780,200,33.5
780,210,33.3
780,220,33.5
780,240,33.3
780,250,33.3
780,290,32.9
780,299,32.8
764,0,0
764,1,0
764,10,0.3
764,20,6.5
764,30,29.4
764,40,75.2
764,50,141.5
764,60,220.8
764,70,302.1
764,80,380.3
764,90,451.7
764,100,514.1
764,110,566.2
764,120,607.6
764,130,638.5
764,140,659.5
764,150,671.3
764,160,674.8
764,170,671.1
764,180,661.2
764,190,646
764,200,629.8
764,210,618.7
764,220,616
764,299,537
654,0,0
654,1,0
654,10,0.5
654,20,1.4
654,40,4
654,50,5.5
654,80,10.3
654,110,14.8
654,120,16.2
654,130,17.5
654,150,19.9
654,170,21.9
654,180,22.8
654,190,23.6
654,210,25
654,230,26
654,250,26.8
654,260,27.1
654,270,27.3
654,290,27.5
654,299,27.6
863,0,0
863,1,0
863,10,0.8
863,20,3.5
863,30,7.7
863,40,12.9
863,50,18.7
863,70,30.9
863,80,36.8
863,90,42.2
863,100,47.2
863,110,51.5
863,120,55.2
863,130,58.3
863,140,60.7
863,150,62.5
863,160,63.7
863,170,64.4
863,180,64.6
863,190,64.3
863,210,63.3
863,220,63.2
863,290,60.4
863,299,60.1
774,0,0
774,1,0
774,10,0.9
774,20,2.8
774,30,5.3
774,40,8.2
774,50,11.3
774,60,14.6
774,80,21
774,90,24.1
774,100,27.1
774,110,29.9
774,120,32.5
774,130,34.9
774,140,37.1
774,150,39.1
774,160,40.9
774,170,42.5
774,180,43.8
774,190,45
774,200,46
774,210,46.8
774,220,47.4
774,230,47.9
774,240,48.2
774,250,48.3
774,260,48.3
774,270,48.2
774,280,48
774,290,47.7
774,299,47.5
773,0,0
773,1,0
773,10,0.7
773,20,2.2
773,30,4.2
773,40,6.6
773,60,11.6
773,80,16.8
773,90,19.3
773,110,23.9
773,120,26
773,130,27.9
773,140,29.7
773,150,31.3
773,160,32.7
773,170,34
773,180,35.1
773,190,36
773,200,36.8
773,210,37.4
773,220,37.9
773,230,38.3
773,250,38.7
773,260,38.7
773,270,38.6
773,280,38.4
773,290,38.1
773,299,38
817,0,0
817,1,0
817,10,1.1
817,20,4.8
817,30,10.6
817,40,17.7
817,50,25.8
817,60,34.1
817,70,42.5
817,80,50.6
817,90,58.1
817,100,64.8
817,110,70.8
817,120,75.9
817,130,80.1
817,140,83.4
817,150,85.9
817,160,87.6
817,170,88.6
817,180,88.8
817,190,88.5
817,200,87.7
817,210,87
817,220,86.9
817,230,86.3
817,240,85.8
817,250,85.2
817,270,84.2
817,280,83.6
817,290,83.1
817,299,82.6
772,0,0
772,1,0
772,10,1.1
772,20,3.9
772,30,7.5
772,40,11.4
772,50,15.8
772,70,25
772,80,29.4
772,90,33.7
772,100,37.9
772,110,41.7
772,120,45.4
772,130,48.9
772,140,51.9
772,150,54.7
772,160,57.3
772,170,59.4
772,180,61.3
772,190,63
772,200,64.4
772,210,65.5
772,220,66.4
772,230,66.9
772,240,67.5
772,250,67.6
772,260,67.6
772,270,67.5
772,280,67.3
772,290,66.9
772,299,66.4
869,0,0
869,1,0
869,10,0.5
869,20,2.2
869,30,4.9
869,40,8.2
869,50,11.8
869,60,15.7
869,70,19.4
869,80,23
869,90,26.3
869,100,29.3
869,110,31.8
869,120,34
869,130,35.7
869,140,37
869,150,37.9
869,160,38.5
869,170,38.7
869,180,38.6
869,200,37.8
869,210,37.6
869,220,38
869,270,37.5
869,280,37.5
869,290,37.4
869,299,37.3
618,0,0
618,1,0
618,10,0.5
618,20,2
618,30,4.3
618,40,7.2
618,50,10.4
618,70,17.2
618,80,20.4
618,90,23.3
618,100,26
618,110,28.3
618,120,30.3
618,130,31.9
618,140,33.2
618,150,34.1
618,160,34.8
618,170,35.1
618,180,35.1
618,190,34.9
618,210,34.3
618,220,34.3
618,240,33.9
618,250,33.6
618,290,32.8
618,299,32.6
542,0,0
542,1,0
542,10,0.4
542,20,1.5
542,30,3.2
542,40,5.3
542,50,7.5
542,60,9.9
542,80,14.5
542,90,16.5
542,100,18.4
542,110,20.1
542,120,21.5
542,130,22.7
542,140,23.6
542,150,24.3
542,160,24.8
542,170,25.1
542,180,25.2
542,190,25.1
542,210,24.7
542,220,24.7
542,230,24.5
542,250,24.3
542,260,24.1
542,270,24
542,280,23.8
542,290,23.7
542,299,23.6
432,0,0
432,1,0
432,10,0.3
432,20,1.2
432,30,2.6
432,40,4.3
432,70,10.3
432,80,12.2
432,90,14
432,100,15.6
432,110,17
432,120,18.2
432,130,19.1
432,140,19.9
432,150,20.4
432,160,20.8
432,170,21
432,180,21
432,190,20.9
432,200,20.7
432,210,20.6
432,220,20.7
432,230,20.7
432,240,20.6
432,250,20.6
432,260,20.5
432,270,20.5
432,280,20.4
432,290,20.4
432,299,20.3
781,0,0
781,1,0
781,10,0.3
781,20,1.2
781,30,2.7
781,40,4.4
781,50,6.4
781,60,8.5
781,80,12.5
781,90,14.3
781,100,15.9
781,110,17.3
781,120,18.5
781,130,19.5
781,140,20.3
781,150,20.9
781,160,21.2
781,170,21.4
781,180,21.4
781,190,21.3
781,200,21.1
781,210,21
781,220,21.2
781,230,21.1
781,240,21.1
781,260,20.9
781,270,20.9
781,280,20.8
781,290,20.8
781,299,20.7
619,0,0
619,1,0
619,10,0.3
619,20,1.2
619,30,2.7
619,40,4.6
619,50,6.6
619,80,12.9
619,90,14.7
619,100,16.4
619,110,17.9
619,120,19.1
619,130,20.2
619,140,21
619,150,21.6
619,160,21.9
619,170,22.1
619,180,22.2
619,190,22.1
619,200,21.8
619,240,21.4
619,250,21.2
619,270,21
619,280,20.8
619,290,20.7
619,299,20.6
187,0,0
187,1,0
187,10,0.3
187,20,1.2
187,30,2.7
187,40,4.5
187,60,8.5
187,70,10.6
187,80,12.6
187,90,14.4
187,100,16.1
187,110,17.5
187,120,18.8
187,130,19.8
187,140,20.5
187,150,21.1
187,160,21.5
187,170,21.7
187,180,21.7
187,190,21.6
187,210,21.2
187,220,21.2
187,230,21.1
187,240,20.9
187,270,20.6
187,280,20.4
187,290,20.3
187,299,20.2
354,0,0
354,1,0
354,10,0.3
354,20,6.5
354,30,29.4
354,40,75.2
354,50,141.5
354,60,220.8
354,70,302.1
354,80,380.3
354,90,451.7
354,100,514.1
354,110,566.2
354,120,607.6
354,130,638.5
354,140,659.5
354,150,671.3
354,160,674.8
354,170,671.1
354,180,661.2
354,190,646
354,200,629.8
354,210,618.7
354,220,616
354,299,537
870,0,0
870,1,0
870,10,0.3
870,20,1.4
870,30,3.1
870,40,5.2
870,50,7.5
870,70,12.3
870,80,14.5
870,90,16.6
870,100,18.5
870,110,20.1
870,120,21.5
870,130,22.5
870,140,23.4
870,150,23.9
870,160,24.3
870,170,24.4
870,180,24.4
870,190,24.1
870,200,23.9
870,210,23.8
870,220,24
870,230,23.9
870,240,23.9
870,250,23.8
870,260,23.8
870,270,23.7
870,280,23.7
870,290,23.6
70,0,0
70,1,0
70,10,0.3
70,20,1.4
70,30,3
70,40,5.1
70,50,7.3
70,60,9.7
70,70,12
70,80,14.2
70,90,16.3
70,100,18.1
70,110,19.7
70,120,21
70,130,22.1
70,140,22.9
70,150,23.5
70,160,23.8
70,170,23.9
70,180,23.9
70,190,23.6
70,200,23.4
70,210,23.3
70,220,23.5
70,230,23.4
70,240,23.4
70,250,23.3
70,260,23.3
70,270,23.2
70,280,23.2
70,290,23.1
19,0,0
19,1,0
19,10,0.3
19,20,1.2
19,30,2.4
19,50,5
19,60,6.2
19,70,7.1
19,80,7.9
19,90,8.5
19,100,8.9
19,110,9.1
19,130,9.1
19,140,8.9
19,150,8.6
19,200,6.6
19,210,6.5
19,220,6.7
19,290,6
19,299,5.9
864,0,0
864,1,0
864,10,1.3
864,20,5.6
864,30,12.3
864,40,20.6
864,50,30
864,60,39.7
864,70,49.5
864,80,58.8
864,90,67.6
864,100,75.4
864,110,82.4
864,120,88.3
864,130,93.2
864,140,97.1
864,150,100
864,160,102
864,170,103
864,180,103.4
864,190,102.9
864,200,102
864,210,101.2
864,220,101.1
864,230,100.4
864,260,98.6
864,270,97.9
864,290,96.7
864,299,96.1
698,0,0
698,1,0
698,10,1.3
698,20,16.2
698,30,58.7
698,40,131.6
698,50,228
698,60,335.9
698,70,446.7
698,80,554.2
698,90,653.8
698,100,742.8
698,110,819.1
698,120,882
698,130,931.4
698,140,967.6
698,150,991.2
698,160,1003.6
698,170,1005.5
698,180,998.3
698,190,983.3
698,200,961.6
698,210,934.4
698,220,902.8
698,230,867.6
698,240,840.7
698,250,835
698,260,852.1
698,270,846.8
698,290,836.4
698,299,831.7
653,0,0
653,1,0
653,10,1.3
653,20,3.9
653,30,7.1
653,50,15.3
653,60,19.5
653,70,23.9
653,80,28.1
653,90,32.5
653,100,36.7
653,110,40.6
653,120,44.4
653,130,48
653,140,51.4
653,160,57.6
653,170,60.2
653,180,62.7
653,190,64.9
653,200,67
653,210,68.7
653,220,70.3
653,230,71.6
653,240,72.8
653,250,73.6
653,260,74.3
653,270,74.9
653,280,75.3
653,290,75.6
653,299,76
699,0,0
699,1,0
699,10,1.6
699,20,19.7
699,30,71.2
699,40,159.5
699,50,276.3
699,60,407.2
699,70,541.5
699,80,671.8
699,90,792.5
699,100,900.3
699,110,992.8
699,120,1069.1
699,130,1128.9
699,140,1172.8
699,150,1201.5
699,160,1216.4
699,170,1218.7
699,180,1210.1
699,190,1191.9
699,200,1165.6
699,210,1132.6
699,220,1094.3
699,230,1051.7
699,240,1019.1
699,250,1012.1
699,260,1032.8
699,270,1026.4
699,290,1013.8
699,299,1008.1
401,0,0
401,1,0
401,10,1.4
401,20,5.6
401,30,12
401,40,19.8
401,50,28.4
401,60,37.2
401,70,46.1
401,80,54.5
401,90,62.3
401,100,69.4
401,110,75.6
401,120,80.9
401,130,85.3
401,140,88.9
401,150,91.5
401,160,93.4
401,170,94.4
401,180,94.8
401,190,94.6
401,210,93.2
401,220,93
401,230,92.4
401,250,91.4
401,260,90.8
401,270,90.3
401,280,89.7
401,290,89.2
401,299,88.7
188,0,0
188,1,0
188,10,1.7
188,20,7.4
188,30,16.2
188,40,27.1
188,50,39.3
188,60,52
188,70,64.6
188,80,76.7
188,90,87.8
188,100,97.9
188,110,106.7
188,120,114.2
188,130,120.3
188,140,125.1
188,150,128.6
188,160,130.9
188,170,132.1
188,180,132.3
188,190,131.5
188,200,130.2
188,210,129.2
188,220,129.1
188,290,123.5
188,299,122.8
656,0,0
656,1,0
656,10,2.4
656,20,7.1
656,30,13.2
656,40,20.2
656,50,27.7
656,60,35.5
656,70,43.5
656,90,59.1
656,100,66.6
656,110,73.9
656,120,80.8
656,130,87.4
656,140,93.5
656,150,99.3
656,160,104.6
656,170,109.5
656,180,114
656,190,118
656,200,121.7
656,210,124.9
656,220,127.7
656,230,130.1
656,240,132.2
656,250,133.9
656,260,135.3
656,270,136.3
656,280,137
656,290,137.5
656,299,138.1
862,0,0
862,1,0
862,10,2.6
862,20,11.1
862,30,24.6
862,40,41.3
862,50,59.9
862,60,79.5
862,70,99
862,80,117.7
862,90,135.1
862,100,150.9
862,110,164.8
862,120,176.7
862,130,186.5
862,140,194.2
862,150,200
862,160,203.9
862,170,206.1
862,180,206.7
862,190,205.9
862,200,204.1
862,210,202.5
862,220,202.1
862,230,200.9
862,240,199.6
862,250,198.4
862,270,195.8
862,280,194.6
862,290,193.3
862,299,192.2
431,0,0
431,1,0
431,10,2.5
431,20,10.8
431,30,23.7
431,40,39.6
431,50,57.3
431,60,75.8
431,70,94.1
431,80,111.5
431,90,127.7
431,100,142.3
431,110,155
431,120,165.8
431,130,174.7
431,140,181.6
431,150,186.6
431,160,190
431,170,191.6
431,180,191.9
431,190,190.8
431,200,189.1
431,210,188.3
431,220,189.3
431,230,188.8
431,240,188.4
431,290,185.9
431,299,185.5
399,0,0
399,1,0
399,10,2.7
399,20,11.2
399,30,24
399,40,39.6
399,50,56.7
399,60,74.5
399,70,92.1
399,80,108.9
399,90,124.6
399,100,138.7
399,110,151.2
399,120,161.8
399,130,170.7
399,140,177.7
399,150,183
399,160,186.7
399,170,188.9
399,180,189.7
399,190,189.2
399,210,186.4
399,220,185.9
399,230,184.9
399,260,181.6
399,270,180.6
399,290,178.4
399,299,177.4
775,0,0
775,1,0
775,10,3.4
775,20,11.1
775,30,21.2
775,40,32.8
775,50,45.3
775,60,58.2
775,70,71.2
775,80,84
775,90,96.4
775,100,108.2
775,110,119.4
775,120,129.9
775,130,139.6
775,140,148.4
775,150,156.4
775,160,163.6
775,170,169.9
775,180,175.3
775,190,180
775,200,184
775,210,187.1
775,220,189.6
775,230,191.4
775,240,192.7
775,250,193.3
775,260,193.3
775,270,192.9
775,280,192.1
775,290,190.8
775,299,189.9
866,0,0
866,1,0
866,10,3.9
866,20,16.7
866,30,36.8
866,40,61.9
866,50,89.9
866,60,119.2
866,70,148.4
866,80,176.5
866,90,202.7
866,100,226.3
866,110,247.2
866,120,265
866,130,279.7
866,140,291.3
866,150,300
866,160,305.9
866,170,309.1
866,180,310.1
866,190,308.8
866,200,306.1
866,210,303.7
866,220,303.2
866,250,297.5
866,260,295.7
866,290,290
866,299,288.3
434,0,0
434,1,0
434,10,4.2
434,20,18.1
434,30,39.5
434,40,66.1
434,50,95.6
434,60,126.3
434,70,156.8
434,80,185.9
434,90,212.9
434,100,237.2
434,110,258.4
434,120,276.4
434,130,291.1
434,140,302.7
434,150,311.1
434,160,316.6
434,170,319.4
434,180,319.8
434,190,318
434,200,315.2
434,210,313.9
434,220,315.6
434,230,314.7
434,280,310.7
434,290,309.8
434,299,309.1
186,0,0
186,1,0
186,10,3.4
186,20,14.8
186,30,32.4
186,40,54.3
186,50,78.6
186,60,104
186,70,129.2
186,80,153.3
186,90,175.7
186,100,195.8
186,110,213.4
186,120,228.4
186,130,240.6
186,140,250.2
186,150,257.2
186,160,261.8
186,170,264.2
186,180,264.5
186,190,263
186,200,260.5
186,210,258.4
186,220,258.2
186,290,247
186,299,245.5
819,0,0
819,1,0
819,10,5.3
819,20,23
819,30,50.6
819,40,85.1
819,50,123.6
819,60,163.9
819,70,204.1
819,80,242.7
819,90,278.7
819,100,311.2
819,110,339.9
819,120,364.3
819,130,384.6
819,140,400.6
819,150,412.5
819,160,420.6
819,170,425.1
819,180,426.3
819,190,424.7
819,200,420.9
819,210,417.6
819,220,416.9
819,290,398.7
819,299,396.4
544,0,0
544,1,0
544,10,5.2
544,20,21.4
544,30,45.9
544,40,75.8
544,50,108.6
544,60,142.7
544,70,176.4
544,80,208.6
544,90,238.6
544,100,265.7
544,110,289.5
544,120,309.9
544,130,326.9
544,140,340.4
544,150,350.6
544,160,357.6
544,170,361.8
544,180,363.2
544,190,362.3
544,210,356.9
544,220,356.1
544,230,354
544,240,352
544,260,347.8
544,270,345.8
544,290,341.6
544,299,339.8
72,0,0
72,1,0
72,10,4.8
72,20,20.7
72,30,45.8
72,40,76.9
72,50,111.5
72,60,147.4
72,70,183
72,80,216.8
72,90,247.9
72,100,275.7
72,110,299.8
72,120,319.9
72,130,336
72,140,348.3
72,150,356.9
72,160,362
72,170,364
72,180,363.2
72,190,359.8
72,200,355.9
72,210,354.5
72,220,357.5
72,280,352.7
72,290,352
72,299,351.2
69,0,0
69,1,0
69,10,2.9
69,20,12.4
69,30,27.5
69,40,46.1
69,50,66.9
69,60,88.4
69,70,109.8
69,80,130.1
69,90,148.8
69,100,165.4
69,110,179.9
69,120,191.9
69,130,201.6
69,140,209
69,150,214.1
69,160,217.2
69,170,218.4
69,180,217.9
69,190,215.9
69,200,213.5
69,210,212.7
69,220,214.5
69,240,213.5
69,250,213.1
69,280,211.6
69,290,211.2
69,299,210.7
18,0,0
18,1,0
18,10,2.4
18,20,9.3
18,30,18.6
18,40,28.7
18,50,38.5
18,60,47.3
18,70,54.9
18,80,60.9
18,90,65.4
18,100,68.3
18,110,70
18,120,70.4
18,130,69.8
18,140,68.3
18,150,66.1
18,160,63.4
18,170,60.4
18,180,57
18,190,53.5
18,200,50.8
18,210,50.1
18,220,51.2
18,230,50.5
18,250,48.9
18,260,48.2
18,280,46.6
18,290,45.9
18,299,45.2
782,0,0
782,1,0
782,10,6.5
782,20,27.7
782,30,60.6
782,40,101.2
782,50,146.4
