CURVE,X,Y
283,0,0.1
1250,0,0.13
478,0,0.13
416,0,0.15
1441,0,0.17
1021,0,0.18
423,0,0.15
185,0,0.18
1824,0,0.19
597,0,0.19
591,0,0.19
282,0,0.2
179,0,0.18
40,0,0.15
17,0,0.1
709,0,0.21
681,0,0.23
1165,0,0.25
1047,0,0.23
515,0,0.23
1439,0,0.26
905,0,0.3
3626,0,0.32
1656,0,0.32
1440,0,0.34
1430,0,0.39
900,0,0.3
708,0,0.28
1271,0,0.39
707,0,0.51
417,0,0.6
268,0,0.39
42,0,0.25
845,0,0.61
424,0,0.6
3625,0,0.68
1655,0,0.68
1425,0,0.61
269,0,0.61
142,0,0.7
41,0,0.6
18,0,0.2
11,0,0.2
2261,0,0.8
1052,0,0.77
1893,0,0.8
989,0,0.81
659,0,0.8
2335,0,0.81
2046,0,0.82
592,0,0.81
521,0,0.77
516,0,0.77
956,0,0.82
1948,0,0.85
752,0,0.85
746,0,0.85
492,0,0.87
1245,0,0.87
483,0,1
490,0,1
490,5,1
490,6,0
479,0,0.87
180,0,0.82
118,0,0.7
10,0,0.7
9,0,0.1
2623,0,4
2623,10,9
2623,20,11.8
2623,30,14.2
2623,40,16.4
2623,50,20.3
2623,70,24.7
2623,80,26.8
2623,110,32.8
2623,150,40.4
2623,160,42.2
2623,170,44.1
2623,200,49.5
2623,210,51.2
2623,230,54.8
2623,240,56.5
2623,250,58.3
2623,280,63.4
2623,290,65.2
2623,320,70.3
2623,330,71.9
2623,350,75.3
2632,0,4
2632,10,9
2632,20,11.8
2632,30,14.2
2632,40,16.4
2632,50,18.5
2632,60,21.7
2632,70,25.8
2632,80,28
2632,110,34.3
2632,130,38.3
2632,140,40.2
2632,150,42.2
2632,160,44.1
2632,170,46.1
2632,180,48
2632,190,49.8
2632,210,53.6
2632,220,55.4
2632,230,57.3
2632,310,71.7
2632,320,73.4
2632,340,77
2632,350,78.7
2650,0,4
2650,10,9
2650,20,11.8
2650,30,14.2
2650,40,16.4
2650,50,18.5
2650,60,20.5
2650,70,22.4
2650,80,25.8
2650,90,30.1
2650,110,34.3
2650,130,38.3
2650,140,40.2
2650,150,42.2
2650,160,44.1
2650,170,46.1
2650,180,48
2650,190,49.8
2650,210,53.6
2650,220,55.4
2650,230,57.3
2650,310,71.7
2650,320,73.4
2650,340,77
2650,350,78.7
2641,0,4
2641,10,9
2641,20,11.8
2641,30,14.2
2641,40,16.4
2641,50,18.5
2641,60,20.5
2641,70,23.8
2641,80,28
2641,110,34.3
2641,130,38.3
2641,140,40.2
2641,150,42.2
2641,160,44.1
2641,170,46.1
2641,180,48
2641,190,49.8
2641,210,53.6
2641,220,55.4
2641,230,57.3
2641,310,71.7
2641,320,73.4
2641,340,77
2641,350,78.7
2609,0,4
2609,10,9
2609,20,11.8
2609,30,14.2
2609,40,16.4
2609,50,18.5
2609,60,20.5
2609,90,26.2
2609,110,29.8
2609,120,31.5
2609,130,33.3
2609,160,38.4
2609,170,40
2609,180,41.7
2609,190,43.3
2609,200,45
2609,250,53
2609,260,54.5
2609,280,57.7
2609,290,59.2
2609,300,60.8
2609,310,62.3
2609,320,63.9
2609,350,68.4
961,0,4
961,10,9
961,20,11.8
961,30,14.2
961,40,16.4
961,50,18.5
961,60,20.5
961,90,26.2
961,110,29.8
961,120,31.5
961,130,33.3
961,160,38.4
961,170,40
961,180,41.7
961,190,43.3
961,200,45
961,250,53
961,260,54.5
961,280,57.7
961,290,59.2
961,300,60.8
961,310,62.3
961,320,63.9
961,350,68.4
1863,0,4
1863,10,9
1863,20,11.8
1863,30,14.2
1863,40,16.4
1863,50,18.5
1863,60,20.5
1863,90,26.2
1863,110,29.8
1863,120,31.5
1863,130,33.3
1863,160,38.4
1863,170,40
1863,180,41.7
1863,190,43.3
1863,200,45
1863,250,53
1863,260,54.5
1863,280,57.7
1863,290,59.2
1863,300,60.8
1863,310,62.3
1863,320,63.9
1863,350,68.4
1185,0,4
1185,10,9
1185,20,11.8
1185,30,14.2
1185,40,16.4
1185,50,20.3
1185,70,24.7
1185,80,26.8
1185,110,32.8
1185,150,40.4
1185,160,42.2
1185,170,44.1
1185,200,49.5
1185,210,51.2
1185,230,54.8
1185,240,56.5
1185,250,58.3
1185,280,63.4
1185,290,65.2
1185,320,70.3
1185,330,71.9
1185,350,75.3
1215,0,4
1215,10,9
1215,20,11.8
1215,30,14.2
1215,40,16.4
1215,50,18.5
1215,60,20.5
1215,70,22.4
1215,80,25.8
1215,90,30.1
1215,110,34.3
1215,130,38.3
1215,140,40.2
1215,150,42.2
1215,160,44.1
1215,170,46.1
1215,180,48
1215,190,49.8
1215,210,53.6
1215,220,55.4
1215,230,57.3
1215,310,71.7
1215,320,73.4
1215,340,77
1215,350,78.7
1205,0,4
1205,10,9
1205,20,11.8
1205,30,14.2
1205,40,16.4
1205,50,18.5
1205,60,20.5
1205,70,23.8
1205,80,28
1205,110,34.3
1205,130,38.3
1205,140,40.2
1205,150,42.2
1205,160,44.1
1205,170,46.1
1205,180,48
1205,190,49.8
1205,210,53.6
1205,220,55.4
1205,230,57.3
1205,310,71.7
1205,320,73.4
1205,340,77
1205,350,78.7
1162,0,4
1162,10,9
1162,20,11.8
1162,30,14.2
1162,40,16.4
1162,50,18.5
1162,60,20.5
1162,90,26.2
1162,110,29.8
1162,120,31.5
1162,130,33.3
1162,160,38.4
1162,170,40
1162,180,41.7
1162,190,43.3
1162,200,45
1162,250,53
1162,260,54.5
1162,280,57.7
1162,290,59.2
1162,300,60.8
1162,310,62.3
1162,320,63.9
1162,350,68.4
1195,0,4
1195,10,9
1195,20,11.8
1195,30,14.2
1195,40,16.4
1195,50,18.5
1195,60,21.7
1195,70,25.8
1195,80,28
1195,110,34.3
1195,130,38.3
1195,140,40.2
1195,150,42.2
1195,160,44.1
1195,170,46.1
1195,180,48
1195,190,49.8
1195,210,53.6
1195,220,55.4
1195,230,57.3
1195,310,71.7
1195,320,73.4
1195,340,77
1195,350,78.7
1112,0,4
1112,10,9
1112,20,11.8
1112,30,14.2
1112,40,16.4
1112,50,18.5
1112,60,20.5
1112,90,26.2
1112,110,29.8
1112,120,31.5
1112,130,33.3
1112,160,38.4
1112,170,40
1112,180,41.7
1112,190,43.3
1112,200,45
1112,250,53
1112,260,54.5
1112,280,57.7
1112,290,59.2
1112,300,60.8
1112,310,62.3
1112,320,63.9
1112,350,68.4
685,0,4
685,10,9
685,20,11.8
685,30,14.2
685,40,16.4
685,50,18.5
685,60,20.5
685,90,26.2
685,110,29.8
685,120,31.5
685,130,33.3
685,160,38.4
685,170,40
685,180,41.7
685,190,43.3
685,200,45
685,250,53
685,260,54.5
685,280,57.7
685,290,59.2
685,300,60.8
685,310,62.3
685,320,63.9
685,350,68.4
1876,0,5.3
1876,1,5.3
1876,10,9
1876,20,11.8
1876,30,14.2
1876,40,16.4
1876,50,18.5
1876,60,20.5
1876,90,26.2
1876,110,29.8
1876,120,31.5
1876,130,33.3
1876,160,38.4
1876,170,40
1876,180,41.7
1876,190,43.3
1876,200,45
1876,250,53
1876,260,54.5
1876,280,57.7
1876,290,59.2
1876,299,60.6
1859,0,5.3
1859,1,5.3
1859,10,9
1859,20,11.8
1859,30,14.2
1859,40,16.4
1859,50,18.5
1859,60,20.5
1859,90,26.2
1859,110,29.8
1859,120,31.5
1859,130,33.3
1859,160,38.4
1859,170,40
1859,180,41.7
1859,190,43.3
1859,200,45
1859,250,53
1859,260,54.5
1859,280,57.7
1859,290,59.2
1859,299,60.6
341,0,4
341,10,9
341,20,11.8
341,30,14.2
341,40,16.4
341,50,18.5
341,60,20.5
341,90,26.2
341,110,29.8
341,120,31.5
341,130,33.3
341,160,38.4
341,170,40
341,180,41.7
341,190,43.3
341,200,45
341,250,53
341,260,54.5
341,280,57.7
341,290,59.2
341,300,60.8
341,310,62.3
341,320,63.9
341,350,68.4
1051,0,4
1051,10,9
1051,20,11.8
1051,30,14.2
1051,40,16.4
1051,50,18.5
1051,60,20.5
1051,90,26.2
1051,110,29.8
1051,120,31.5
1051,130,33.3
1051,160,38.4
1051,170,40
1051,180,41.7
1051,190,43.3
1051,200,45
1051,250,53
1051,260,54.5
1051,280,57.7
1051,290,59.2
1051,300,60.8
1051,310,62.3
1051,320,63.9
1051,350,68.4
3531,0,4
3531,10,9
3531,20,11.8
3531,30,14.2
3531,40,16.4
3531,50,18.5
3531,60,20.5
3531,90,26.2
3531,110,29.8
3531,120,31.5
3531,130,33.3
3531,160,38.4
3531,170,40
3531,180,41.7
3531,190,43.3
3531,200,45
3531,250,53
3531,260,54.5
3531,280,57.7
3531,290,59.2
3531,300,60.8
3531,310,62.3
3531,320,63.9
3531,350,68.4
1913,0,4
1913,10,9
1913,20,11.8
1913,30,14.2
1913,40,16.4
1913,50,20.3
1913,70,24.7
1913,80,26.8
1913,110,32.8
1913,150,40.4
1913,160,42.2
1913,170,44.1
1913,200,49.5
1913,210,51.2
1913,230,54.8
1913,240,56.5
1913,250,58.3
1913,280,63.4
1913,290,65.2
1913,320,70.3
1913,330,71.9
1913,350,75.3
1922,0,4
1922,10,9
1922,20,11.8
1922,30,14.2
1922,40,16.4
1922,50,18.5
1922,60,21.7
1922,70,25.8
1922,80,28
1922,110,34.3
1922,130,38.3
1922,140,40.2
1922,150,42.2
1922,160,44.1
1922,170,46.1
1922,180,48
1922,190,49.8
1922,210,53.6
1922,220,55.4
1922,230,57.3
1922,310,71.7
1922,320,73.4
1922,340,77
1922,350,78.7
1939,0,4
1939,10,9
1939,20,11.8
1939,30,14.2
1939,40,16.4
1939,50,18.5
1939,60,20.5
1939,70,22.4
1939,80,25.8
1939,90,30.1
1939,110,34.3
1939,130,38.3
1939,140,40.2
1939,150,42.2
1939,160,44.1
1939,170,46.1
1939,180,48
1939,190,49.8
1939,210,53.6
1939,220,55.4
1939,230,57.3
1939,310,71.7
1939,320,73.4
1939,340,77
1939,350,78.7
1930,0,4
1930,10,9
1930,20,11.8
1930,30,14.2
1930,40,16.4
1930,50,18.5
1930,60,20.5
1930,70,23.8
1930,80,28
1930,110,34.3
1930,130,38.3
1930,140,40.2
1930,150,42.2
1930,160,44.1
1930,170,46.1
1930,180,48
1930,190,49.8
1930,210,53.6
1930,220,55.4
1930,230,57.3
1930,310,71.7
1930,320,73.4
1930,340,77
1930,350,78.7
1904,0,4
1904,10,9
1904,20,11.8
1904,30,14.2
1904,40,16.4
1904,50,18.5
1904,60,20.5
1904,90,26.2
1904,110,29.8
1904,120,31.5
1904,130,33.3
1904,160,38.4
1904,170,40
1904,180,41.7
1904,190,43.3
1904,200,45
1904,250,53
1904,260,54.5
1904,280,57.7
1904,290,59.2
1904,300,60.8
1904,310,62.3
1904,320,63.9
1904,350,68.4
719,0,4
719,10,9
719,20,11.8
719,30,14.2
719,40,16.4
719,50,18.5
719,60,20.5
719,90,26.2
719,110,29.8
719,120,31.5
719,130,33.3
719,160,38.4
719,170,40
719,180,41.7
719,190,43.3
719,200,45
719,250,53
719,260,54.5
719,280,57.7
719,290,59.2
719,300,60.8
719,310,62.3
719,320,63.9
719,350,68.4
3253,0,4
3253,10,9
3253,20,11.8
3253,30,14.2
3253,40,16.4
3253,50,18.5
3253,60,20.5
3253,90,26.2
3253,110,29.8
3253,120,31.5
3253,130,33.3
3253,160,38.4
3253,170,40
3253,180,41.7
3253,190,43.3
3253,200,45
3253,250,53
3253,260,54.5
3253,280,57.7
3253,290,59.2
3253,300,60.8
3253,310,62.3
3253,320,63.9
3253,350,68.4
3169,0,4
3169,10,9
3169,20,11.8
3169,30,14.2
3169,40,16.4
3169,50,18.5
3169,60,20.5
3169,90,26.2
3169,110,29.8
3169,120,31.5
3169,130,33.3
3169,160,38.4
3169,170,40
3169,180,41.7
3169,190,43.3
3169,200,45
3169,250,53
3169,260,54.5
3169,280,57.7
3169,290,59.2
3169,300,60.8
3169,310,62.3
3169,320,63.9
3169,350,68.4
1881,0,4
1881,10,9
1881,20,11.8
1881,30,14.2
1881,40,16.4
1881,50,18.5
1881,60,20.5
1881,90,26.2
1881,110,29.8
1881,120,31.5
1881,130,33.3
1881,160,38.4
1881,170,40
1881,180,41.7
1881,190,43.3
1881,200,45
1881,250,53
1881,260,54.5
1881,280,57.7
1881,290,59.2
1881,300,60.8
1881,310,62.3
1881,320,63.9
1881,350,68.4
1531,0,4
1531,10,9
1531,20,11.8
1531,30,14.2
1531,40,16.4
1531,50,18.5
1531,60,20.5
1531,90,26.2
1531,110,29.8
1531,120,31.5
1531,130,33.3
1531,160,38.4
1531,170,40
1531,180,41.7
1531,190,43.3
1531,200,45
1531,250,53
1531,260,54.5
1531,280,57.7
1531,290,59.2
1531,300,60.8
1531,310,62.3
1531,320,63.9
1531,350,68.4
3410,0,4
3410,10,9
3410,20,11.8
3410,30,14.2
3410,40,16.4
3410,50,20.3
3410,70,24.7
3410,80,26.8
3410,110,32.8
3410,150,40.4
3410,160,42.2
3410,170,44.1
3410,200,49.5
3410,210,51.2
3410,230,54.8
3410,240,56.5
3410,250,58.3
3410,280,63.4
3410,290,65.2
3410,320,70.3
3410,330,71.9
3410,350,75.3
3419,0,4
3419,10,9
3419,20,11.8
3419,30,14.2
3419,40,16.4
3419,50,18.5
3419,60,21.7
3419,70,25.8
3419,80,28
3419,110,34.3
3419,130,38.3
3419,140,40.2
3419,150,42.2
3419,160,44.1
3419,170,46.1
3419,180,48
3419,190,49.8
3419,210,53.6
3419,220,55.4
3419,230,57.3
3419,310,71.7
3419,320,73.4
3419,340,77
3419,350,78.7
3437,0,4
3437,10,9
3437,20,11.8
3437,30,14.2
3437,40,16.4
3437,50,18.5
3437,60,20.5
3437,70,22.4
3437,80,25.8
3437,90,30.1
3437,110,34.3
3437,130,38.3
3437,140,40.2
3437,150,42.2
3437,160,44.1
3437,170,46.1
3437,180,48
3437,190,49.8
3437,210,53.6
3437,220,55.4
3437,230,57.3
3437,310,71.7
3437,320,73.4
3437,340,77
3437,350,78.7
3428,0,4
3428,10,9
3428,20,11.8
3428,30,14.2
3428,40,16.4
3428,50,18.5
3428,60,20.5
3428,70,23.8
3428,80,28
3428,110,34.3
3428,130,38.3
3428,140,40.2
3428,150,42.2
3428,160,44.1
3428,170,46.1
3428,180,48
3428,190,49.8
3428,210,53.6
3428,220,55.4
3428,230,57.3
3428,310,71.7
3428,320,73.4
3428,340,77
3428,350,78.7
3399,0,4
3399,10,9
3399,20,11.8
3399,30,14.2
3399,40,16.4
3399,50,18.5
3399,60,20.5
3399,90,26.2
3399,110,29.8
3399,120,31.5
3399,130,33.3
3399,160,38.4
3399,170,40
3399,180,41.7
3399,190,43.3
3399,200,45
3399,250,53
3399,260,54.5
3399,280,57.7
3399,290,59.2
3399,300,60.8
3399,310,62.3
3399,320,63.9
3399,350,68.4
1228,0,4
1228,10,9
1228,20,11.8
1228,30,14.2
1228,40,16.4
1228,50,18.5
1228,60,20.5
1228,90,26.2
1228,110,29.8
1228,120,31.5
1228,130,33.3
1228,160,38.4
1228,170,40
1228,180,41.7
1228,190,43.3
1228,200,45
1228,250,53
1228,260,54.5
1228,280,57.7
1228,290,59.2
1228,300,60.8
1228,310,62.3
1228,320,63.9
1228,350,68.4
3152,0,4
3152,10,9
3152,20,11.8
3152,30,14.2
3152,40,16.4
3152,50,18.5
3152,60,20.5
3152,90,26.2
3152,110,29.8
3152,120,31.5
3152,130,33.3
3152,160,38.4
3152,170,40
3152,180,41.7
3152,190,43.3
3152,200,45
3152,250,53
3152,260,54.5
3152,280,57.7
3152,290,59.2
3152,300,60.8
3152,310,62.3
3152,320,63.9
3152,350,68.4
2769,0,4
2769,10,9
2769,20,11.8
2769,30,14.2
2769,40,16.4
2769,50,20.3
2769,70,24.7
2769,80,26.8
2769,110,32.8
2769,150,40.4
2769,160,42.2
2769,170,44.1
2769,200,49.5
2769,210,51.2
2769,230,54.8
2769,240,56.5
2769,250,58.3
2769,280,63.4
2769,290,65.2
2769,320,70.3
2769,330,71.9
2769,350,75.3
919,0,4
919,10,9
919,20,11.8
919,30,14.2
919,40,16.4
919,50,20.3
919,70,24.7
919,80,26.8
919,110,32.8
919,150,40.4
919,160,42.2
919,170,44.1
919,200,49.5
919,210,51.2
919,230,54.8
919,240,56.5
919,250,58.3
919,280,63.4
919,290,65.2
919,320,70.3
919,330,71.9
919,350,75.3
1074,0,4
1074,10,9
1074,20,11.8
1074,30,14.2
1074,40,16.4
1074,50,20.3
1074,70,24.7
1074,80,26.8
1074,110,32.8
1074,150,40.4
1074,160,42.2
1074,170,44.1
1074,200,49.5
1074,210,51.2
1074,230,54.8
1074,240,56.5
1074,250,58.3
1074,280,63.4
1074,290,65.2
1074,320,70.3
1074,330,71.9
1074,350,75.3
227,0,4
227,10,9
227,20,11.8
227,30,14.2
227,40,16.4
227,50,20.3
227,70,24.7
227,80,26.8
227,110,32.8
227,150,40.4
227,160,42.2
227,170,44.1
227,200,49.5
227,210,51.2
227,230,54.8
227,240,56.5
227,250,58.3
227,280,63.4
227,290,65.2
227,320,70.3
227,330,71.9
227,350,75.3
2325,0,4
2325,10,9
2325,20,11.8
2325,30,14.2
2325,40,16.4
2325,50,18.5
2325,60,20.5
2325,90,26.2
2325,110,29.8
2325,120,31.5
2325,130,33.3
2325,160,38.4
2325,170,40
2325,180,41.7
2325,190,43.3
2325,200,45
2325,250,53
2325,260,54.5
2325,280,57.7
2325,290,59.2
2325,300,60.8
2325,310,62.3
2325,320,63.9
2325,350,68.4
928,0,4
928,10,9
928,20,11.8
928,30,14.2
928,40,16.4
928,50,18.5
928,60,21.7
928,70,25.8
928,80,28
928,110,34.3
928,130,38.3
928,140,40.2
928,150,42.2
928,160,44.1
928,170,46.1
928,180,48
928,190,49.8
928,210,53.6
928,220,55.4
928,230,57.3
928,310,71.7
928,320,73.4
928,340,77
928,350,78.7
1081,0,4
1081,10,9
1081,20,11.8
1081,30,14.2
1081,40,16.4
1081,50,18.5
1081,60,21.7
1081,70,25.8
1081,80,28
1081,110,34.3
1081,130,38.3
1081,140,40.2
1081,150,42.2
1081,160,44.1
1081,170,46.1
1081,180,48
1081,190,49.8
1081,210,53.6
1081,220,55.4
1081,230,57.3
1081,310,71.7
1081,320,73.4
1081,340,77
1081,350,78.7
2778,0,4
2778,10,9
2778,20,11.8
2778,30,14.2
2778,40,16.4
2778,50,18.5
2778,60,21.7
2778,70,25.8
2778,80,28
2778,110,34.3
2778,130,38.3
2778,140,40.2
2778,150,42.2
2778,160,44.1
2778,170,46.1
2778,180,48
2778,190,49.8
2778,210,53.6
2778,220,55.4
2778,230,57.3
2778,310,71.7
2778,320,73.4
2778,340,77
2778,350,78.7
237,0,4
237,10,9
237,20,11.8
237,30,14.2
237,40,16.4
237,50,18.5
237,60,21.7
237,70,25.8
237,80,28
237,110,34.3
237,130,38.3
237,140,40.2
237,150,42.2
237,160,44.1
237,170,46.1
237,180,48
237,190,49.8
237,210,53.6
237,220,55.4
237,230,57.3
237,310,71.7
237,320,73.4
237,340,77
237,350,78.7
2796,0,4
2796,10,9
2796,20,11.8
2796,30,14.2
2796,40,16.4
2796,50,18.5
2796,60,20.5
2796,70,22.4
2796,80,25.8
2796,90,30.1
2796,110,34.3
2796,130,38.3
2796,140,40.2
2796,150,42.2
2796,160,44.1
2796,170,46.1
2796,180,48
2796,190,49.8
2796,210,53.6
2796,220,55.4
2796,230,57.3
2796,310,71.7
2796,320,73.4
2796,340,77
2796,350,78.7
946,0,4
946,10,9
946,20,11.8
946,30,14.2
946,40,16.4
946,50,18.5
946,60,20.5
946,70,22.4
946,80,25.8
946,90,30.1
946,110,34.3
946,130,38.3
946,140,40.2
946,150,42.2
946,160,44.1
946,170,46.1
946,180,48
946,190,49.8
946,210,53.6
946,220,55.4
946,230,57.3
946,310,71.7
946,320,73.4
946,340,77
946,350,78.7
1099,0,4
1099,10,9
1099,20,11.8
1099,30,14.2
1099,40,16.4
1099,50,18.5
1099,60,20.5
1099,70,22.4
1099,80,25.8
1099,90,30.1
1099,110,34.3
1099,130,38.3
1099,140,40.2
1099,150,42.2
1099,160,44.1
1099,170,46.1
1099,180,48
1099,190,49.8
1099,210,53.6
1099,220,55.4
1099,230,57.3
1099,310,71.7
1099,320,73.4
1099,340,77
1099,350,78.7
257,0,4
257,10,9
257,20,11.8
257,30,14.2
257,40,16.4
257,50,18.5
257,60,20.5
257,70,22.4
257,80,25.8
257,90,30.1
257,110,34.3
257,130,38.3
257,140,40.2
257,150,42.2
257,160,44.1
257,170,46.1
257,180,48
257,190,49.8
257,210,53.6
257,220,55.4
257,230,57.3
257,310,71.7
257,320,73.4
257,340,77
257,350,78.7
2760,0,4
2760,10,9
2760,20,11.8
2760,30,14.2
2760,40,16.4
2760,50,18.5
2760,60,20.5
2760,90,26.2
2760,110,29.8
2760,120,31.5
2760,130,33.3
2760,160,38.4
2760,170,40
2760,180,41.7
2760,190,43.3
2760,200,45
2760,250,53
2760,260,54.5
2760,280,57.7
2760,290,59.2
2760,300,60.8
2760,310,62.3
2760,320,63.9
2760,350,68.4
3220,0,4
3220,10,9
3220,20,11.8
3220,30,14.2
3220,40,16.4
3220,50,18.5
3220,60,20.5
3220,90,26.2
3220,110,29.8
3220,120,31.5
3220,130,33.3
3220,160,38.4
3220,170,40
3220,180,41.7
3220,190,43.3
3220,200,45
3220,250,53
3220,260,54.5
3220,280,57.7
3220,290,59.2
3220,300,60.8
3220,310,62.3
3220,320,63.9
3220,350,68.4
2357,0,4
2357,10,9
2357,20,11.8
2357,30,14.2
2357,40,16.4
2357,50,18.5
2357,60,20.5
2357,90,26.2
2357,110,29.8
2357,120,31.5
2357,130,33.3
2357,160,38.4
2357,170,40
2357,180,41.7
2357,190,43.3
2357,200,45
2357,250,53
2357,260,54.5
2357,280,57.7
2357,290,59.2
2357,300,60.8
2357,310,62.3
2357,320,63.9
2357,350,68.4
1090,0,4
1090,10,9
1090,20,11.8
1090,30,14.2
1090,40,16.4
1090,50,18.5
1090,60,20.5
1090,70,23.8
1090,80,28
1090,110,34.3
1090,130,38.3
1090,140,40.2
1090,150,42.2
1090,160,44.1
1090,170,46.1
1090,180,48
1090,190,49.8
1090,210,53.6
1090,220,55.4
1090,230,57.3
1090,310,71.7
1090,320,73.4
1090,340,77
1090,350,78.7
937,0,4
937,10,9
937,20,11.8
937,30,14.2
937,40,16.4
937,50,18.5
937,60,20.5
937,70,23.8
937,80,28
937,110,34.3
937,130,38.3
937,140,40.2
937,150,42.2
937,160,44.1
937,170,46.1
937,180,48
937,190,49.8
937,210,53.6
937,220,55.4
937,230,57.3
937,310,71.7
937,320,73.4
937,340,77
937,350,78.7
2787,0,4
2787,10,9
2787,20,11.8
2787,30,14.2
2787,40,16.4
2787,50,18.5
2787,60,20.5
2787,70,23.8
2787,80,28
2787,110,34.3
2787,130,38.3
2787,140,40.2
2787,150,42.2
2787,160,44.1
2787,170,46.1
2787,180,48
2787,190,49.8
2787,210,53.6
2787,220,55.4
2787,230,57.3
2787,310,71.7
2787,320,73.4
2787,340,77
2787,350,78.7
247,0,4
247,10,9
247,20,11.8
247,30,14.2
247,40,16.4
247,50,18.5
247,60,20.5
247,70,23.8
247,80,28
247,110,34.3
247,130,38.3
247,140,40.2
247,150,42.2
247,160,44.1
247,170,46.1
247,180,48
247,190,49.8
247,210,53.6
247,220,55.4
247,230,57.3
247,310,71.7
247,320,73.4
247,340,77
247,350,78.7
3548,0,4
3548,10,9
3548,20,11.8
3548,30,14.2
3548,40,16.4
3548,50,18.5
3548,60,20.5
3548,90,26.2
3548,110,29.8
3548,120,31.5
3548,130,33.3
3548,160,38.4
3548,170,40
3548,180,41.7
3548,190,43.3
3548,200,45
3548,250,53
3548,260,54.5
3548,280,57.7
3548,290,59.2
3548,300,60.8
3548,310,62.3
3548,320,63.9
3548,350,68.4
3088,0,4
3088,10,9
3088,20,11.8
3088,30,14.2
3088,40,16.4
3088,50,18.5
3088,60,20.5
3088,90,26.2
3088,110,29.8
3088,120,31.5
3088,130,33.3
3088,160,38.4
3088,170,40
3088,180,41.7
3088,190,43.3
3088,200,45
3088,250,53
3088,260,54.5
3088,280,57.7
3088,290,59.2
3088,300,60.8
3088,310,62.3
3088,320,63.9
3088,350,68.4
904,0,4
904,10,9
904,20,11.8
904,30,14.2
904,40,16.4
904,50,18.5
904,60,20.5
904,90,26.2
904,110,29.8
904,120,31.5
904,130,33.3
904,160,38.4
904,170,40
904,180,41.7
904,190,43.3
904,200,45
904,250,53
904,260,54.5
904,280,57.7
904,290,59.2
904,300,60.8
904,310,62.3
904,320,63.9
904,350,68.4
1128,0,4
1128,10,9
1128,20,11.8
1128,30,14.2
1128,40,16.4
1128,50,18.5
1128,60,20.5
1128,90,26.2
1128,110,29.8
1128,120,31.5
1128,130,33.3
1128,160,38.4
1128,170,40
1128,180,41.7
1128,190,43.3
1128,200,45
1128,250,53
1128,260,54.5
1128,280,57.7
1128,290,59.2
1128,300,60.8
1128,310,62.3
1128,320,63.9
1128,350,68.4
520,0,4
520,10,9
520,20,11.8
520,30,14.2
520,40,16.4
520,50,18.5
520,60,20.5
520,90,26.2
520,110,29.8
520,120,31.5
520,130,33.3
520,160,38.4
520,170,40
520,180,41.7
520,190,43.3
520,200,45
520,250,53
520,260,54.5
520,280,57.7
520,290,59.2
520,300,60.8
520,310,62.3
520,320,63.9
520,350,68.4
1065,0,4
1065,10,9
1065,20,11.8
1065,30,14.2
1065,40,16.4
1065,50,18.5
1065,60,20.5
1065,90,26.2
1065,110,29.8
1065,120,31.5
1065,130,33.3
1065,160,38.4
1065,170,40
1065,180,41.7
1065,190,43.3
1065,200,45
1065,250,53
1065,260,54.5
1065,280,57.7
1065,290,59.2
1065,300,60.8
1065,310,62.3
1065,320,63.9
1065,350,68.4
3660,0,4
3660,10,9
3660,20,11.8
3660,30,14.2
3660,40,16.4
3660,50,18.5
3660,60,20.5
3660,90,26.2
3660,110,29.8
3660,120,31.5
3660,130,33.3
3660,160,38.4
3660,170,40
3660,180,41.7
3660,190,43.3
3660,200,45
3660,250,53
3660,260,54.5
3660,280,57.7
3660,290,59.2
3660,300,60.8
3660,310,62.3
3660,320,63.9
3660,350,68.4
209,0,4
209,10,9
209,20,11.8
209,30,14.2
209,40,16.4
209,50,18.5
209,60,20.5
209,90,26.2
209,110,29.8
209,120,31.5
209,130,33.3
209,160,38.4
209,170,40
209,180,41.7
209,190,43.3
209,200,45
209,250,53
209,260,54.5
209,280,57.7
209,290,59.2
209,300,60.8
209,310,62.3
209,320,63.9
209,350,68.4
1020,0,4
1020,10,9
1020,20,11.8
1020,30,14.2
1020,40,16.4
1020,50,18.5
1020,60,20.5
1020,90,26.2
1020,110,29.8
1020,120,31.5
1020,130,33.3
1020,160,38.4
1020,170,40
1020,180,41.7
1020,190,43.3
1020,200,45
1020,250,53
1020,260,54.5
1020,280,57.7
1020,290,59.2
1020,300,60.8
1020,310,62.3
1020,320,63.9
1020,350,68.4
184,0,4
184,10,9
184,20,11.8
184,30,14.2
184,40,16.4
184,50,18.5
184,60,20.5
184,90,26.2
184,110,29.8
184,120,31.5
184,130,33.3
184,160,38.4
184,170,40
184,180,41.7
184,190,43.3
184,200,45
184,250,53
184,260,54.5
184,280,57.7
184,290,59.2
184,300,60.8
184,310,62.3
184,320,63.9
184,350,68.4
2388,0,6
2388,10,11
2388,20,13.8
2388,30,16.2
2388,40,18.4
2388,50,22.5
2388,70,26.9
2388,80,29
2388,110,35
2388,150,42.6
2388,160,44.4
2388,170,46.3
2388,200,51.7
2388,210,53.4
2388,230,57
2388,240,58.7
2388,250,60.5
2388,280,65.6
2388,290,67.4
2388,320,72.5
2388,330,74.1
2388,350,77.5
2406,0,6
2406,10,11
2406,20,13.8
2406,30,16.2
2406,40,18.4
2406,50,20.5
2406,60,22.5
2406,70,24.4
