CURVE,X,Y
4704,299,156.1
4638,0,0.5
4638,1,0.5
4638,10,5.2
4638,20,10.4
4638,30,15.7
4638,70,36.5
4638,80,41.8
4638,120,62.6
4638,130,67.9
4638,170,88.7
4638,180,94
4638,220,114.8
4638,230,120.1
4638,270,140.9
4638,280,146.2
4638,290,151.4
4638,299,156.1
9454,0,0.5
9454,1,0.5
9454,20,10
9454,30,14.9
9454,70,34.9
9454,80,39.8
9454,120,59.8
9454,130,64.7
9454,170,84.7
9454,180,89.6
9454,220,109.6
9454,230,114.5
9454,270,134.5
9454,280,139.4
9454,299,148.9
8895,0,0.5
8895,1,0.5
8895,20,10
8895,30,15.1
8895,70,35.1
8895,80,40.2
8895,120,60.2
8895,130,65.3
8895,170,85.3
8895,180,90.4
8895,220,110.4
8895,230,115.5
8895,270,135.5
8895,280,140.6
8895,299,150.1
7570,0,0.5
7570,1,0.5
7570,20,10
7570,30,15.1
7570,70,35.1
7570,80,40.2
7570,120,60.2
7570,130,65.3
7570,170,85.3
7570,180,90.4
7570,220,110.4
7570,230,115.5
7570,270,135.5
7570,280,140.6
7570,299,150.1
746,0,0.5
746,1,0.5
746,20,10
746,30,14.9
746,70,34.9
746,80,39.8
746,120,59.8
746,130,64.7
746,170,84.7
746,180,89.6
746,220,109.6
746,230,114.5
746,270,134.5
746,280,139.4
746,299,148.9
12,0,0.47425
11,0,0.30488
10,0,0.06775
8821,0,0.50909
3000,0,0.572
2421,0,0.55
4075,0,0.57815
2136,0,0.57815
1642,0,0.57815
1444,0,0.572
1029,0,0.58794
752,0,0.58794
534,0,0.572
9653,0,0.6
9653,1,0.6
9653,10,5.7
9653,20,11.3
9653,30,17
9653,40,22.6
9653,60,34
9653,70,39.6
9653,80,45.3
9653,90,50.9
9653,110,62.3
9653,120,67.9
9653,130,73.6
9653,140,79.2
9653,160,90.6
9653,170,96.2
9653,180,101.9
9653,190,107.5
9653,210,118.9
9653,220,124.5
9653,230,130.2
9653,240,135.8
9653,260,147.2
9653,270,152.8
9653,280,158.5
9653,290,164.1
9653,299,169.2
10950,0,0.6
10950,1,0.6
10950,10,6.3
10950,20,12.6
10950,30,18.8
10950,70,44
10950,80,50.2
10950,120,75.4
10950,130,81.6
10950,170,106.8
10950,180,113
10950,220,138.2
10950,230,144.4
10950,270,169.6
10950,280,175.8
10950,290,182.1
10950,299,187.8
10578,0,0.6
10578,1,0.6
10578,10,6.3
10578,20,12.6
10578,30,18.8
10578,70,44
10578,80,50.2
10578,120,75.4
10578,130,81.6
10578,170,106.8
10578,180,113
10578,220,138.2
10578,230,144.4
10578,270,169.6
10578,280,175.8
10578,290,182.1
10578,299,187.8
2777,0,0.6
2777,1,0.6
2777,10,6.3
2777,20,12.6
2777,30,18.8
2777,70,44
2777,80,50.2
2777,120,75.4
2777,130,81.6
2777,170,106.8
2777,180,113
2777,220,138.2
2777,230,144.4
2777,270,169.6
2777,280,175.8
2777,290,182.1
2777,299,187.8
8747,0,0.6125
9208,0,0.62222
5907,0,0.682
2669,0,0.62222
10524,0,0.6
10524,1,0.6
10524,10,6.3
10524,20,12.6
10524,30,18.8
10524,70,44
10524,80,50.2
10524,120,75.4
10524,130,81.6
10524,170,106.8
10524,180,113
10524,220,138.2
10524,230,144.4
10524,270,169.6
10524,280,175.8
10524,290,182.1
10524,299,187.8
2520,0,0.6
2520,1,0.6
2520,10,6.3
2520,20,12.6
2520,30,18.8
2520,70,44
2520,80,50.2
2520,120,75.4
2520,130,81.6
2520,170,106.8
2520,180,113
2520,220,138.2
2520,230,144.4
2520,270,169.6
2520,280,175.8
2520,290,182.1
2520,299,187.8
10788,0,0.6
10788,1,0.6
10788,10,5.7
10788,20,11.3
10788,30,17
10788,40,22.6
10788,60,34
10788,70,39.6
10788,80,45.3
10788,90,50.9
10788,110,62.3
10788,120,67.9
10788,130,73.6
10788,140,79.2
10788,160,90.6
10788,170,96.2
10788,180,101.9
10788,190,107.5
10788,210,118.9
10788,220,124.5
10788,230,130.2
10788,240,135.8
10788,260,147.2
10788,270,152.8
10788,280,158.5
10788,290,164.1
10788,299,169.2
8741,0,0.6
8741,1,0.6
8741,10,5.7
8741,20,11.3
8741,30,17
8741,40,22.6
8741,60,34
8741,70,39.6
8741,80,45.3
8741,90,50.9
8741,110,62.3
8741,120,67.9
8741,130,73.6
8741,140,79.2
8741,160,90.6
8741,170,96.2
8741,180,101.9
8741,190,107.5
8741,210,118.9
8741,220,124.5
8741,230,130.2
8741,240,135.8
8741,260,147.2
8741,270,152.8
8741,280,158.5
8741,290,164.1
8741,299,169.2
6646,0,0.6
6646,1,0.6
6646,10,6.3
6646,20,12.6
6646,30,18.8
6646,70,44
6646,80,50.2
6646,120,75.4
6646,130,81.6
6646,170,106.8
6646,180,113
6646,220,138.2
6646,230,144.4
6646,270,169.6
6646,280,175.8
6646,290,182.1
6646,299,187.8
6387,0,0.6
6387,1,0.6
6387,10,6.3
6387,20,12.6
6387,30,18.8
6387,70,44
6387,80,50.2
6387,120,75.4
6387,130,81.6
6387,170,106.8
6387,180,113
6387,220,138.2
6387,230,144.4
6387,270,169.6
6387,280,175.8
6387,290,182.1
6387,299,187.8
5002,0,0.6
5002,1,0.6
5002,10,6.3
5002,20,12.6
5002,30,18.8
5002,70,44
5002,80,50.2
5002,120,75.4
5002,130,81.6
5002,170,106.8
5002,180,113
5002,220,138.2
5002,230,144.4
5002,270,169.6
5002,280,175.8
5002,290,182.1
5002,299,187.8
8393,0,0.6
8393,1,0.6
8393,10,6.3
8393,20,12.6
8393,30,18.8
8393,70,44
8393,80,50.2
8393,120,75.4
8393,130,81.6
8393,170,106.8
8393,180,113
8393,220,138.2
8393,230,144.4
8393,270,169.6
8393,280,175.8
8393,290,182.1
8393,299,187.8
3855,0,0.6
3855,1,0.6
3855,10,6.3
3855,20,12.6
3855,30,18.8
3855,70,44
3855,80,50.2
3855,120,75.4
3855,130,81.6
3855,170,106.8
3855,180,113
3855,220,138.2
3855,230,144.4
3855,270,169.6
3855,280,175.8
3855,290,182.1
3855,299,187.8
6478,0,0.6
6478,1,0.6
6478,10,6.3
6478,20,12.6
6478,30,18.8
6478,70,44
6478,80,50.2
6478,120,75.4
6478,130,81.6
6478,170,106.8
6478,180,113
6478,220,138.2
6478,230,144.4
6478,270,169.6
6478,280,175.8
6478,290,182.1
6478,299,187.8
7155,0,0.6
7155,1,0.6
7155,10,6.3
7155,20,12.6
7155,30,18.8
7155,70,44
7155,80,50.2
7155,120,75.4
7155,130,81.6
7155,170,106.8
7155,180,113
7155,220,138.2
7155,230,144.4
7155,270,169.6
7155,280,175.8
7155,290,182.1
7155,299,187.8
5761,0,0.6
5761,1,0.6
5761,10,6.3
5761,20,12.6
5761,30,18.8
5761,70,44
5761,80,50.2
5761,120,75.4
5761,130,81.6
5761,170,106.8
5761,180,113
5761,220,138.2
5761,230,144.4
5761,270,169.6
5761,280,175.8
5761,290,182.1
5761,299,187.8
2133,0,0.6
2133,1,0.6
2133,10,6.3
2133,20,12.6
2133,30,18.8
2133,70,44
2133,80,50.2
2133,120,75.4
2133,130,81.6
2133,170,106.8
2133,180,113
2133,220,138.2
2133,230,144.4
2133,270,169.6
2133,280,175.8
2133,290,182.1
2133,299,187.8
9563,0,0.6
9563,1,0.6
9563,10,6.3
9563,20,12.6
9563,30,18.8
9563,70,44
9563,80,50.2
9563,120,75.4
9563,130,81.6
9563,170,106.8
9563,180,113
9563,220,138.2
9563,230,144.4
9563,270,169.6
9563,280,175.8
9563,290,182.1
9563,299,187.8
7409,0,0.6
7409,1,0.6
7409,10,6.3
7409,20,12.6
7409,30,18.8
7409,70,44
7409,80,50.2
7409,120,75.4
7409,130,81.6
7409,170,106.8
7409,180,113
7409,220,138.2
7409,230,144.4
7409,270,169.6
7409,280,175.8
7409,290,182.1
7409,299,187.8
5695,0,0.6
5695,1,0.6
5695,10,6.3
5695,20,12.6
5695,30,18.8
5695,70,44
5695,80,50.2
5695,120,75.4
5695,130,81.6
5695,170,106.8
5695,180,113
5695,220,138.2
5695,230,144.4
5695,270,169.6
5695,280,175.8
5695,290,182.1
5695,299,187.8
7934,0,0.6
7934,1,0.6
7934,10,6.3
7934,20,12.6
7934,30,18.8
7934,70,44
7934,80,50.2
